MappingID	Label_db	detected	SigNode	NodeType	Name_map	ChEBI	HMDB lip	KEGG	HMDB accession	Ensembl	Uniprot	8_adj pval	8_logFC	8_pval	8_log10p	8_diff	7_adj pval	7_logFC	7_pval	7_log10p	7_diff	6_adj pval	6_logFC	6_pval	6_log10p	6_diff	5_adj pval	5_logFC	5_pval	5_log10p	5_diff	4_adj pval	4_logFC	4_pval	4_log10p	4_diff	3_adj pval	3_logFC	3_pval	3_log10p	3_diff	2_adj pval	2_logFC	2_pval	2_log10p	2_diff	1_adj pval	1_logFC	1_pval	1_log10p	1_diff	MaxSig	Differential feature	Reaction.ID	Label_Sig8	Label_Sig7	Label_Sig6	Label_Sig5	Label_Sig4	Label_Sig3	Label_Sig2	Label_Sig1	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
Aldoc	Aldoc	*	*	GeneProduct	Aldoc					ENSRNOG00000011452	P09117	1	-0.2294232	0.3867323	0.412589554004127		1	0.474387	0.1039089	0.983347252680047		1	0.3221994	0.3204877	0.494188633616718		1	0.03140086	0.9210903	0.0356977912262515		1	0.8070858	0.0418478	1.37832736856617		1	0.9759613	0.02036275	1.69116357067833		1	1.1544	0.002249357	2.64794161133814	*	1	0.6597304	0.07492272	1.12538646435142		2.64794161133814	*	R01068, R01070, R01829, R02568							Aldoc		Aldoc	-0.2294232	0.474387	0.3221994	0.03140086	0.8070858	0.9759613	1.1544	0.6597304	1.1544	0.412589554004127	0.983347252680047	0.494188633616718	0.1	1.37832736856617	1.69116357067833	2.64794161133814	1.12538646435142	2.64794161133814
Aox3	Aox3	*	*	GeneProduct	Aox3					ENSRNOG00000062125	Q5QE80	1	0.4146762	0.001691418	2.77174905197635	*	1	0.1928574	0.1940792	0.712021006648059		1	0.2300399	0.1552389	0.808999443267907		1	0.2728725	0.08310593	1.08036798615099		1	0.3201073	0.006481586	2.18831871222043		1	0.07804084	0.5349948	0.271650439179297		1	0.1700129	0.1331137	0.875777244839266		1	0.04852512	0.6566417	0.182671540880448		2.77174905197635	*	R00635, R01709, R02125, R02657, R03871, R04085, R04904, R08349, R08384, R08408	Aox3								Aox3	0.4146762	0.1928574	0.2300399	0.2728725	0.3201073	0.07804084	0.1700129	0.04852512	0.4146762	2.77174905197635	0.712021006648059	0.808999443267907	1.08036798615099	2.18831871222043	0.271650439179297	0.875777244839266	0.182671540880448	2.77174905197635
Asl	Asl	*	*	GeneProduct	Asl					ENSRNOG00000000903	P20673	1	-0.0877343051945105	0.482530962949544	0.316474813705292		1	-0.422357269948158	0.00263180491792352	2.57974630586709	*	1	0.0880704634429576	0.564860597610406	0.248058718832802		1	0.0206661025074773	0.889616267493476	0.0507972841949578		1	0.0539659900288544	0.560123509937156	0.251716198404822		1	0.30982158878866	0.00174829151387454	2.75738615047078	*	1	0.120846801199949	0.175092833714116	0.756731628571635		1	0.101565963143496	0.237148070024403	0.624980405404531		2.75738615047078	*	R01086		Asl				Asl			Asl	-0.0877343051945105	-0.422357269948158	0.0880704634429576	0.0206661025074773	0.0539659900288544	0.30982158878866	0.120846801199949	0.101565963143496	-0.422357269948158	0.316474813705292	2.57974630586709	0.248058718832802	0.1	0.251716198404822	2.75738615047078	0.756731628571635	0.624980405404531	2.75738615047078
Asns	Asns	*		GeneProduct	Asns					ENSRNOG00000007546	P49088	1	0.5302538	0.1579387	0.801511441004164		1	0.5525894	0.1877645	0.726386514899933		1	0.2922799	0.5460594	0.262760112443471		1	1.177692	0.009821555	2.00781974699352		1	0.8062444	0.05420946	1.26592491886197		1	-0.8353064	0.07529234	1.12324920527273		1	-0.7955751	0.05877762	1.23078800318673		1	-0.1148494	0.7718732	0.11245403782912		2.00781974699352		R00483, R00578										0.5302538	0.5525894	0.2922799	1.177692	0.8062444	-0.8353064	-0.7955751	-0.1148494	1.177692	0.801511441004164	0.726386514899933	0.262760112443471	2.00781974699352	1.26592491886197	1.12324920527273	1.23078800318673	0.11245403782912	2.00781974699352
Aspa	Aspa	*		GeneProduct	Aspa					ENSRNOG00000019659	Q9R1T5	1	0.1293507	0.6500855	0.187029520685972		1	-0.01077014	0.9733585	0.0117271742268986		1	-0.1302679	0.7121281	0.147441876982392		1	-0.2586579	0.4509598	0.345862170796782		1	-0.3013135	0.108953	0.962760807037659		1	-0.07246337	0.714472	0.146014786444416		1	-0.05929054	0.738984	0.13136496456449		1	0.1370063	0.4201582	0.376587156147883		-0.962760807037659		R00488, R00526, R00546										0.1293507	-0.01077014	-0.1302679	-0.2586579	-0.3013135	-0.07246337	-0.05929054	0.1370063	-0.3013135	0.187029520685972	0.1	0.147441876982392	0.345862170796782	0.962760807037659	0.146014786444416	0.13136496456449	0.376587156147883	0.962760807037659
Aspg	Aspg	*		GeneProduct	Aspg					ENSRNOG00000012843	O88202	1	-0.05166839	0.5515739	0.258396292449336		1	-0.1490693	0.126511	0.897871711392456		1	0.08796359	0.4079464	0.38939689503125		1	0.05845965	0.5719155	0.242668133085694		1	-0.163576	0.1172722	0.930804927505222		1	0.05182184	0.6423837	0.192205487483215		1	-0.08876858	0.3768987	0.423775360517495		1	-0.05778567	0.5506325	0.259138158808814		-0.930804927505222		R00485, R01309, R02744, R02746, R02747, R03416, R07291										-0.05166839	-0.1490693	0.08796359	0.05845965	-0.163576	0.05182184	-0.08876858	-0.05778567	-0.163576	0.258396292449336	0.897871711392456	0.38939689503125	0.242668133085694	0.930804927505222	0.192205487483215	0.423775360517495	0.259138158808814	0.930804927505222
Ass1	Ass1	*	*	GeneProduct	Ass1					ENSRNOG00000008837	P09034	1	-0.03083454	0.7939274	0.100219209438079		1	-0.1198228	0.3663567	0.436095861593458		1	0.1106505	0.444015	0.352602358022339		1	0.007687048	0.9564287	0.0193474002845999		1	0.26499	0.01574518	1.80285237011414		1	0.3411596	0.003652378	2.43742428184451	*	1	0.138958	0.1883242	0.725093868771647		1	0.1344155	0.1868472	0.728513405888524		2.43742428184451	*	R01954						Ass1			Ass1	-0.03083454	-0.1198228	0.1106505	0.007687048	0.26499	0.3411596	0.138958	0.1344155	0.3411596	0.100219209438079	0.436095861593458	0.352602358022339	0.1	1.80285237011414	2.43742428184451	0.725093868771647	0.728513405888524	2.43742428184451
Baat	Baat	*		GeneProduct	Baat					ENSRNOG00000007395	Q63276	1	0.004371339	0.9483934	0.023011476998314		1	0.08102835	0.2856634	0.544145399086146		1	-0.1276053	0.1231033	0.909730304886874		1	-0.1148666	0.1536961	0.813337152474025		1	-0.01014576	0.8820728	0.0544955698188144		1	-0.02978978	0.6838022	0.165069506279519		1	0.07928057	0.2283563	0.641387002373189		1	0.02159497	0.7336133	0.134532803749908		-0.909730304886874		R01274, R03718, R03720, R03974, R07296, R08174, R08175, R08176, R08177, R08178, R08179, R08180, R08181, R08182, R08183, R08744, R08745, R09450										0.004371339	0.08102835	-0.1276053	-0.1148666	-0.01014576	-0.02978978	0.07928057	0.02159497	-0.1276053	0.1	0.544145399086146	0.909730304886874	0.813337152474025	0.1	0.165069506279519	0.641387002373189	0.134532803749908	0.909730304886874
Bcat1	Bcat1			GeneProduct	Bcat1																																																	R01090, R01214, R02199, R10991										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Bcat2	Bcat2	*		GeneProduct	Bcat2					ENSRNOG00000020956	O35854	1	0.3164257	0.2583549	0.587783297142199		1	-0.6552951	0.04800584	1.31870592667657		1	-0.02875785	0.9330737	0.0300840516026892		1	-0.6019813	0.07607677	1.118747934569		1	-0.02749862	0.9304422	0.0313106005028277		1	-0.1194692	0.7227343	0.141021333759586		1	-0.2230374	0.4627237	0.334678256031492		1	-0.06610915	0.8194823	0.0864604223196505		-1.31870592667657		R01090, R01214, R02199, R10991										0.3164257	-0.6552951	-0.02875785	-0.6019813	-0.02749862	-0.1194692	-0.2230374	-0.06610915	-0.6552951	0.587783297142199	1.31870592667657	0.1	1.118747934569	0.1	0.141021333759586	0.334678256031492	0.1	1.31870592667657
C00002	ATP	*		Metabolite	ATP	15422	HMDB0000538	C00002	HMDB0000538			1	0.296089598336959	0.209263983473148	0.679305511866039		1	0.163189767320185	0.488925151078614	0.310757621370438		1	0.153555941596519	0.514939093146459	0.288244136152362		1	0.181634580240901	0.44115984675815	0.355404022806956		1	-0.214073848512244	0.400585136258559	0.397305169272717		1	-0.0495399096245533	0.845767102359104	0.072749211529825		1	-0.340334451812851	0.181435494820442	0.741277746511358		1	0.0186531788895303	0.941612689711451	0.0261276973242174		-0.741277746511358		R00087, R00124, R00127, R00139, R00156, R00251, R00253, R00257, R00299, R00330, R00331, R00352, R00389, R00390, R00497, R00570, R00571, R00573, R00578, R00722, R00760, R00867, R01011, R01021, R01137, R01176, R01230, R01231, R01280, R01326, R01468, R01547, R01600, R01786, R01857, R01954, R01961, R02093, R02240, R02326, R02331, R02650, R02705, R02794, R02848, R02865, R03361, R03530, R03920, R04126, R04507, R04580, R04591, R08244, R08733, R08738, R08743, R11894, R11895, R12853, R03905, R04212										0.296089598336959	0.163189767320185	0.153555941596519	0.181634580240901	-0.214073848512244	-0.0495399096245533	-0.340334451812851	0.0186531788895303	-0.340334451812851	0.679305511866039	0.310757621370438	0.288244136152362	0.355404022806956	0.397305169272717	0.1	0.741277746511358	0.1	0.741277746511358
C00003	NAD+			Metabolite	NAD+	15846, 44215	HMDB0000902		HMDB0000902																																													R00094, R00102, R00103, R00145, R00243, R00245, R00286, R00538, R00555, R00631, R00707, R00710, R00713, R00842, R00904, R01036, R01093, R01248, R01752, R01758, R02103, R02124, R02313, R02476, R02531, R02549, R02565, R02678, R02819, R02940, R02957, R03102, R03283, R03291, R03869, R04065, R04176, R04330, R04506, R04831, R04834, R04844, R04847, R04903, R05050, R05286, R06366, R08146, R10520, R10629, R10633, R10634, R10907, R11231, R13186, R00257										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00004	NADH	*		Metabolite	NADH	16908	HMDB0001487	C00004	HMDB0001487			1	-0.0706037908682928	0.805332728719361	0.0940246508226507		1	0.00721478123938812	0.979895095715335	0.00882041593055287		1	-0.0593432216652339	0.835865507306379	0.0778635959264746		1	0.13971087701638	0.626433494958474	0.203125028908718		1	1.39499742683052	0.10577997867198	0.975596524882192		1	1.28817310230926	0.133657336718736	0.874007196959747		1	1.74546886258181	0.0462942941900084	1.33447253283725		1	1.29531259824171	0.131621130835672	0.880674382236961		1.33447253283725		R00145, R00243, R00286, R00538, R00631, R00710, R00842, R00904, R01036, R01093, R01248, R01752, R01758, R02124, R02476, R02531, R02549, R02565, R02678, R02819, R02940, R02957, R03102, R03283, R03291, R03869, R04065, R04330, R04506, R04831, R04834, R04844, R04847, R04903, R05050, R05286, R06366, R08146, R10520, R10907, R11231, R00094, R00705, R00709, R00922, R00935, R07164, R07410, R08557										-0.0706037908682928	0.00721478123938812	-0.0593432216652339	0.13971087701638	1.39499742683052	1.28817310230926	1.74546886258181	1.29531259824171	1.74546886258181	0.1	0.1	0.1	0.203125028908718	0.975596524882192	0.874007196959747	1.33447253283725	0.880674382236961	1.33447253283725
C00005	NADPH	*		Metabolite	NADPH	16474	HMDB0000221	C00005	HMDB0000221			1	0.18714871515501	0.320006204447597	0.494841601269992		1	0.2936041826638	0.124309606148454	0.905495309523536		1	0.0527922384358845	0.776954408257012	0.109604464884193		1	0.12141614467423	0.516247284575857	0.287142219687742		1	0.334908418255234	0.236367578615641	0.626412093755039		1	0.707359837272532	0.0172392203447059	1.76348237932619		1	0.645635749563343	0.0281389927690099	1.55069145212835		1	0.629429728785161	0.0319060530038186	1.4961269176706		1.76348237932619		R00113, R00146, R00248, R00264, R00835, R00900, R01041, R01095, R01251, R01404, R01431, R01759, R01787, R01986, R02016, R02082, R02477, R02566, R02577, R02736, R02767, R02820, R03103, R03293, R03344, R03596, R04285, R04430, R04523, R04533, R04534, R04536, R04543, R04566, R04725, R04953, R04956, R04959, R04962, R04964, R04967, R04970, R05188, R05623, R06985, R07763, R08266, R09372, R09470, R10104, R10116, R10120, R11232, R11764, R00115, R00267, R00706, R01899, R07165, R07407, R08379, R08558										0.18714871515501	0.2936041826638	0.0527922384358845	0.12141614467423	0.334908418255234	0.707359837272532	0.645635749563343	0.629429728785161	0.707359837272532	0.494841601269992	0.905495309523536	0.109604464884193	0.287142219687742	0.626412093755039	1.76348237932619	1.55069145212835	1.4961269176706	1.76348237932619
C00006	NADP+			Metabolite	NADP+	18009, 44409	HMDB0304435, HMDB0000217		HMDB0304435, HMDB0000217																																													R00113, R00115, R00119, R00146, R00248, R00264, R00708, R00835, R00900, R01041, R01095, R01134, R01251, R01404, R01431, R01759, R01787, R01986, R02016, R02082, R02477, R02566, R02577, R02736, R02767, R02820, R03103, R03293, R03344, R03596, R04285, R04430, R04523, R04533, R04534, R04536, R04543, R04566, R04725, R04953, R04956, R04959, R04962, R04964, R04967, R04970, R05188, R05623, R07763, R08266, R09372, R10116, R10120, R10631, R11232, R11764, R13148, R00557, R00558										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00008	ADP	*		Metabolite	ADP	16761	HMDB0001341	C00008	HMDB0001341			1	-0.0896930569214507	0.598108965416828	0.22321968763659		1	-0.095294112752478	0.575452834056575	0.239990266731676		1	-0.0439045937600102	0.796387439054513	0.0988755984592095		1	-0.051128069564826	0.763813145529331	0.117012871516874		1	-0.102031475598623	0.587622933670589	0.230901262963085		1	-0.0572657854405848	0.760853530246519	0.118698939981197		1	-0.271652720926931	0.148795636510454	0.827409804456926		1	-0.0999090857339514	0.595416220340513	0.225179338469229		-0.827409804456926		R00124, R00127, R00139, R00156, R00157, R00299, R00330, R00331, R00333, R00352, R00570, R00722, R00760, R00867, R01021, R01137, R01326, R01468, R01547, R01600, R01786, R01857, R01961, R02093, R02240, R02326, R02331, R02650, R02705, R02848, R02865, R03361, R03530, R03905, R03920, R04126, R04212, R04591, R11319, R11894, R11895, R12853, R00253, R00405, R00571, R00573, R00756, R01843, R02404, R03362, R10677, R10678, R10993, R13202										-0.0896930569214507	-0.095294112752478	-0.0439045937600102	-0.051128069564826	-0.102031475598623	-0.0572657854405848	-0.271652720926931	-0.0999090857339514	-0.271652720926931	0.22321968763659	0.239990266731676	0.1	0.117012871516874	0.230901262963085	0.118698939981197	0.827409804456926	0.225179338469229	0.827409804456926
C00009	Orthophosphate			Metabolite	Orthophosphate	18367, 26078	HMDB0001429, HMDB0002142		HMDB0001429, HMDB0002142																																													R00155, R00328, R00329, R00335, R00352, R00961, R01969, R02147, R02294, R03905, R04212, R04591, R00159, R00253, R00303, R00405, R00432, R00569, R00571, R00573, R00727, R01010, R01016, R01227, R02404, R02405, R02406, R10677, R10678, R10993										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00010	CoA	*	*	Metabolite	coenzyme A	15346	HMDB0001423	C00010	HMDB0001423			1	-0.269672277375302	0.0968950595028169	1.01369836624505		1	-0.28953704653827	0.0758740686432526	1.11990662686336		1	-0.401347926907014	0.0166040932033223	1.77978483747281		0.664362822327585	-0.544076032285063	0.00184803436576599	2.73328995696669	*	1	0.106197393747629	0.355494319135393	0.449167334984465		1	-0.268831358010633	0.0250316311903646	1.60151084859826		1	-0.259346962747536	0.0300825821100163	1.5216848892239		1	-0.12596120554097	0.274755578636507	0.561053480900994		-2.73328995696669	*	R00227, R00235, R00236, R00238, R00351, R00352, R00389, R00390, R00391, R00395, R00405, R00407, R00432, R00472, R00487, R00705, R00706, R00727, R00829, R00851, R00922, R00925, R00926, R00927, R00935, R01013, R01023, R01176, R01177, R01274, R01280, R01318, R01357, R01358, R01422, R01461, R01496, R01598, R01624, R01625, R01626, R01978, R01999, R02082, R02083, R02241, R02251, R02366, R02367, R02404, R02405, R02406, R02452, R02617, R02694, R02760, R02794, R03109, R03158, R03352, R03437, R03438, R03552, R03631, R03718, R03719, R03720, R03778, R03779, R03858, R03974, R03991, R04480, R04507, R04580, R04742, R04747, R04811, R04950, R05064, R05188, R05330, R05506, R05586, R05841, R06517, R06527, R07296, R07758, R07891, R07895, R07899, R07937, R07953, R08091, R08095, R08174, R08175, R08176, R08177, R08178, R08179, R08180, R08181, R08182, R08183, R08381, R08733, R08738, R08743, R08744, R08745, R09419, R09450, R10484, R10612, R10747, R10825, R12496, R00830, R01281, R01923, R02058, R02387, R02396, R02569, R02570, R02571, R02911, R03760, R03992, R04024, R04192, R08036, R08248, R08250, R08386, R09470, R10104, R11902				coenzyme A					coenzyme A	-0.269672277375302	-0.28953704653827	-0.401347926907014	-0.544076032285063	0.106197393747629	-0.268831358010633	-0.259346962747536	-0.12596120554097	-0.544076032285063	1.01369836624505	1.11990662686336	1.77978483747281	2.73328995696669	0.449167334984465	1.60151084859826	1.5216848892239	0.561053480900994	2.73328995696669
C00013	Diphosphate			Metabolite	Diphosphate	18361, 29888	HMDB0304340, HMDB0000250		HMDB0304340, HMDB0000250																																													R00087, R00389, R00390, R00426, R00434, R00515, R00662, R01072, R01176, R01229, R01271, R01280, R01532, R01799, R01954, R02038, R02794, R04247, R04507, R04580, R08733, R08738, R08743, R11323, R00235, R00257, R00416, R00441, R00442, R00443, R00483, R00578, R00885, R00925, R01117, R01231, R01357, R01422, R01598, R01890, R02590, R02599, R02921, R03631, R03646, R03652, R03664, R04215, R05577, R05578, R08244, R10183, R10823, R11441, R11553										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00014	Ammonia			Metabolite	Ammonia	16134, 68105	HMDB0000051, HMDB0033934		HMDB0000051, HMDB0033934																																													R00145, R00146, R00243, R00248, R00253, R00571, R01134, R01230, R00357, R00677, R00782, R01168, R01676, R02150, R07164, R07165										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
C00015	UDP	*		Metabolite	UDP	17659	HMDB0000295	C00015	HMDB0000295			1	0.174444112628339	0.200654599667093	0.697550880350073		1	0.351052445274987	0.0100166516288486	1.99927743037887		1	0.0390316015144737	0.774626607095069	0.110907589823325		1	0.241276403357483	0.0767341737700189	1.11501117875756		1	0.140738089736085	0.237338193371062	0.624632367827371		1	0.154666848215366	0.19407612383102	0.712027890300717		1	0.210104588090056	0.0777182348455569	1.1094770717565		1	0.0625375020192005	0.599529093727308	0.222189736770898		1.99927743037887		R00155, R00156, R00157, R00414, R00159, R00292, R00659, R00769, R01497, R02790, R03238, R03514, R03681, R04491, R04493, R04494, R04575, R04642, R04653, R04654, R04662, R04665, R05327, R07258, R07259, R07334, R09676, R09677, R10596, R11879										0.174444112628339	0.351052445274987	0.0390316015144737	0.241276403357483	0.140738089736085	0.154666848215366	0.210104588090056	0.0625375020192005	0.351052445274987	0.697550880350073	1.99927743037887	0.110907589823325	1.11501117875756	0.624632367827371	0.712027890300717	1.1094770717565	0.222189736770898	1.99927743037887
C00016	FAD	*	*	Metabolite	FAD	16238	HMDB0001248	C00016	HMDB0001248			1	-0.286333473999054	0.0345845881621519	1.46111739159061		1	-0.206668229063928	0.118368135193984	0.926765194335641		1	-0.13764706774488	0.29093979022029	0.536196878645134		1	-0.104331977751321	0.420964901633989	0.375754112387885		1	-0.510359168569317	0.00455543242196219	2.3414703915651	*	1	-0.202187059486614	0.225353862762206	0.647134993342135		1	-0.295061840307679	0.0821214272576749	1.08554351126508		1	-0.187170902931514	0.260608375489653	0.584011630946962		-2.3414703915651	*	R00160, R00848, R01175, R01279, R03777, R03857, R03990, R04095, R04751, R04754, R07636, R07888, R07892, R07896					FAD				FAD	-0.286333473999054	-0.206668229063928	-0.13764706774488	-0.104331977751321	-0.510359168569317	-0.202187059486614	-0.295061840307679	-0.187170902931514	-0.510359168569317	1.46111739159061	0.926765194335641	0.536196878645134	0.375754112387885	2.3414703915651	0.647134993342135	1.08554351126508	0.584011630946962	2.3414703915651
C00019	S-Adenosyl-L-methionine	*		Metabolite	S-adenosylmethionine	15414	HMDB0001185	C00019	HMDB0001185			1	0.0791505931330185	0.591708865123103	0.227891923970912		1	0.150749523543158	0.310994908022806	0.50724672169889		1	-0.152707177975453	0.304895615934531	0.515848820269352		1	-0.15072914080288	0.311058861419268	0.507157421999588		1	-0.0112009253513605	0.920845125578608	0.0358134064616876		1	0.00901639473964622	0.936243456260722	0.0286112047208253		1	-0.0733851137584971	0.516940625008801	0.28655933642611		1	-0.190136191016501	0.101641457640147	0.992929115359831		-0.992929115359831		R01320, R12917, R12918, R12919										0.0791505931330185	0.150749523543158	-0.152707177975453	-0.15072914080288	-0.0112009253513605	0.00901639473964622	-0.0733851137584971	-0.190136191016501	-0.190136191016501	0.227891923970912	0.50724672169889	0.515848820269352	0.507157421999588	0.1	0.1	0.28655933642611	0.992929115359831	0.992929115359831
C00020	AMP	*		Metabolite	AMP	16027	HMDB0000045	C00020	HMDB0000045			1	-0.335838970076605	0.0629497075467318	1.2010062832072		1	-0.394670617622065	0.0288669700049205	1.53959879904974		1	0.160691741826316	0.373598459861809	0.427594922792309		1	0.063739301529957	0.724144155200848	0.140174970299551		1	-0.318288290641466	0.100796241487894	0.996555661655377		1	-0.334853020131465	0.0842738974270827	1.0743069207348		1	-0.420573637368519	0.0301312781679831	1.52098244517602		1	-0.158153590182951	0.414845787048186	0.382113316012602		-1.53959879904974		R00087, R00103, R00127, R00157, R00160, R00333, R00389, R00390, R01054, R01176, R01280, R01954, R02794, R03004, R03036, R04507, R04580, R08733, R08738, R08743, R11319, R00235, R00236, R00257, R00483, R00578, R00925, R00926, R01049, R01231, R01357, R01422, R01598, R03631, R03646, R03652, R03664, R05577, R05578, R07636, R08244										-0.335838970076605	-0.394670617622065	0.160691741826316	0.063739301529957	-0.318288290641466	-0.334853020131465	-0.420573637368519	-0.158153590182951	-0.420573637368519	1.2010062832072	1.53959879904974	0.427594922792309	0.140174970299551	0.996555661655377	1.0743069207348	1.52098244517602	0.382113316012602	1.53959879904974
