type1	type2	mappingID1	mappingID2	Reaction ID	Relationship	pair1	pair2	SeedNode1	SeedNode2	detectedPair1	detectedPair2	SigNode1	SigNode2	sorted_pairs	EdgeColor	EdgeLine	8_diff	7_diff	6_diff	5_diff	4_diff	3_diff	2_diff	1_diff
output	catalyst	C05275	Acox3	R04754	Metabolite_GeneProduct	trans-Dec-2-enoyl-CoA	Acox3		*		*		*	Acox3_C05275	Enzyme	Dashed	*			*	*			
output	catalyst	C05276	Acox3	R03777	Metabolite_GeneProduct	trans-Oct-2-enoyl-CoA	Acox3		*		*		*	Acox3_C05276	Enzyme	Dashed	*			*	*			
input	catalyst	C16168	Acox3	R07934	Metabolite_GeneProduct	(6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahexaenoyl-CoA	Acox3		*		*		*	Acox3_C16168	Enzyme	Dashed	*			*	*			
input	catalyst	C16172	Acox3	R07950	Metabolite_GeneProduct	(6Z,9Z,12Z,15Z,18Z)-Tetracosapentaenoyl-CoA	Acox3		*		*		*	Acox3_C16172	Enzyme	Dashed	*			*	*			
output	catalyst	C16328	Acox3	R07888	Metabolite_GeneProduct	trans-2-Enoyl-OPC8-CoA	Acox3		*		*		*	Acox3_C16328	Enzyme	Dashed	*			*	*			
input	catalyst	C16331	Acox3	R07892	Metabolite_GeneProduct	OPC6-CoA	Acox3		*		*		*	Acox3_C16331	Enzyme	Dashed	*			*	*			
output	catalyst	C16332	Acox3	R07892	Metabolite_GeneProduct	trans-2-Enoyl-OPC6-CoA	Acox3		*		*		*	Acox3_C16332	Enzyme	Dashed	*			*	*			
input	catalyst	C16335	Acox3	R07896	Metabolite_GeneProduct	OPC4-CoA	Acox3		*		*		*	Acox3_C16335	Enzyme	Dashed	*			*	*			
output	catalyst	C16336	Acox3	R07896	Metabolite_GeneProduct	trans-2-Enoyl-OPC4-CoA	Acox3		*		*		*	Acox3_C16336	Enzyme	Dashed	*			*	*			
input	catalyst	C00111	Acp3	R01010	Metabolite_GeneProduct	Glycerone phosphate	Acp3	*		*		*		Acp3_C00111	Enzyme	Dashed	*							
input	catalyst	C00144	Acp3	R01227	Metabolite_GeneProduct	GMP	Acp3	*		*		*		Acp3_C00144	Enzyme	Dashed	*	*					*	
output	catalyst	C00387	Acp3	R01227	Metabolite_GeneProduct	Guanosine	Acp3	*		*		*		Acp3_C00387	Enzyme	Dashed						*		
input	catalyst	C00002	Acsf2	R00389, R01176	Metabolite_GeneProduct	ATP	Acsf2		*	*	*		*	Acsf2_C00002	Enzyme	Solid	*		*		*			*
input	catalyst	C00010	Acsf2	R00389, R01176	Metabolite_GeneProduct	CoA	Acsf2	*	*	*	*	*	*	Acsf2_C00010	Enzyme	Solid	*		*	*	*			*
output	catalyst	C00013	Acsf2	R00389, R01176	Metabolite_GeneProduct	Diphosphate	Acsf2		*		*		*	Acsf2_C00013	Enzyme	Dashed	*		*		*			*
output	catalyst	C00020	Acsf2	R00389, R01176	Metabolite_GeneProduct	AMP	Acsf2		*	*	*		*	Acsf2_C00020	Enzyme	Solid	*		*		*			*
output	catalyst	C00136	Acsf2	R01176	Metabolite_GeneProduct	Butanoyl-CoA	Acsf2		*		*		*	Acsf2_C00136	Enzyme	Dashed	*		*		*			*
input	catalyst	C00246	Acsf2	R01176	Metabolite_GeneProduct	Butanoic acid	Acsf2		*		*		*	Acsf2_C00246	Enzyme	Dashed	*		*		*			*
input	catalyst	C21925	Acsf2	R00389	Metabolite_GeneProduct	Medium-chain fatty acid	Acsf2		*		*		*	Acsf2_C21925	Enzyme	Dashed	*		*		*			*
output	catalyst	C21926	Acsf2	R00389	Metabolite_GeneProduct	Medium-chain acyl-CoA	Acsf2		*		*		*	Acsf2_C21926	Enzyme	Dashed	*		*		*			*
input	catalyst	C00002	Acsm5	R00389, R01176	Metabolite_GeneProduct	ATP	Acsm5		*	*	*		*	Acsm5_C00002	Enzyme	Solid							*	
input	catalyst	C00010	Acsm5	R00389, R01176	Metabolite_GeneProduct	CoA	Acsm5	*	*	*	*	*	*	Acsm5_C00010	Enzyme	Solid				*			*	
output	catalyst	C00013	Acsm5	R00389, R01176	Metabolite_GeneProduct	Diphosphate	Acsm5		*		*		*	Acsm5_C00013	Enzyme	Dashed							*	
output	catalyst	C00020	Acsm5	R00389, R01176	Metabolite_GeneProduct	AMP	Acsm5		*	*	*		*	Acsm5_C00020	Enzyme	Solid							*	
output	catalyst	C00136	Acsm5	R01176	Metabolite_GeneProduct	Butanoyl-CoA	Acsm5		*		*		*	Acsm5_C00136	Enzyme	Dashed							*	
input	catalyst	C00246	Acsm5	R01176	Metabolite_GeneProduct	Butanoic acid	Acsm5		*		*		*	Acsm5_C00246	Enzyme	Dashed							*	
input	catalyst	C21925	Acsm5	R00389	Metabolite_GeneProduct	Medium-chain fatty acid	Acsm5		*		*		*	Acsm5_C21925	Enzyme	Dashed							*	
output	catalyst	C21926	Acsm5	R00389	Metabolite_GeneProduct	Medium-chain acyl-CoA	Acsm5		*		*		*	Acsm5_C21926	Enzyme	Dashed							*	
input	catalyst	C00114	Adh1c	R08557, R08558	Metabolite_GeneProduct	Choline	Adh1c	*		*		*		Adh1c_C00114	Enzyme	Dashed	*	*			*			
input	catalyst	C00473	Adh1c	R02124	Metabolite_GeneProduct	Retinol	Adh1c	*		*		*		Adh1c_C00473	Enzyme	Dashed							*	*
input	catalyst	C00114	Adh4	R08557, R08558	Metabolite_GeneProduct	Choline	Adh4	*		*	*	*		Adh4_C00114	Enzyme	Solid	*	*			*			
input	catalyst	C00473	Adh4	R02124	Metabolite_GeneProduct	Retinol	Adh4	*		*	*	*		Adh4_C00473	Enzyme	Solid							*	*
input	catalyst	C00114	Adh5	R08557, R08558	Metabolite_GeneProduct	Choline	Adh5	*		*		*		Adh5_C00114	Enzyme	Dashed	*	*			*			
input	catalyst	C00473	Adh5	R02124	Metabolite_GeneProduct	Retinol	Adh5	*		*		*		Adh5_C00473	Enzyme	Dashed							*	*
input	catalyst	C00114	Adh6	R08557, R08558	Metabolite_GeneProduct	Choline	Adh6	*		*	*	*		Adh6_C00114	Enzyme	Solid	*	*			*			
input	catalyst	C00473	Adh6	R02124	Metabolite_GeneProduct	Retinol	Adh6	*		*	*	*		Adh6_C00473	Enzyme	Solid							*	*
input	catalyst	C00114	Adh7	R08557, R08558	Metabolite_GeneProduct	Choline	Adh7	*		*	*	*		Adh7_C00114	Enzyme	Solid	*	*			*			
input	catalyst	C00473	Adh7	R02124	Metabolite_GeneProduct	Retinol	Adh7	*		*	*	*		Adh7_C00473	Enzyme	Solid							*	*
input	catalyst	C00062	Agmat	R00551	Metabolite_GeneProduct	L-Arginine	Agmat	*	*	*	*	*	*	Agmat_C00062	Enzyme	Solid	*	*						
output	catalyst	C00077	Agmat	R00551	Metabolite_GeneProduct	L-Ornithine	Agmat		*	*	*		*	Agmat_C00077	Enzyme	Solid	*							
output	catalyst	C00086	Agmat	R00551, R00913, R01990	Metabolite_GeneProduct	Urea	Agmat		*		*		*	Agmat_C00086	Enzyme	Dashed	*							
output	catalyst	C00099	Agmat	R00913	Metabolite_GeneProduct	beta-Alanine	Agmat		*	*	*		*	Agmat_C00099	Enzyme	Solid	*							
output	catalyst	C00334	Agmat	R01990	Metabolite_GeneProduct	4-Aminobutanoate	Agmat	*	*	*	*	*	*	Agmat_C00334	Enzyme	Solid	*				*			
input	catalyst	C01035	Agmat	R01990	Metabolite_GeneProduct	4-Guanidinobutanoate	Agmat		*	*	*		*	Agmat_C01035	Enzyme	Solid	*							
input	catalyst	C03065	Agmat	R00913	Metabolite_GeneProduct	3-Guanidinopropanoate	Agmat	*	*	*	*	*	*	Agmat_C03065	Enzyme	Solid	*	*						
input	catalyst	C00010	Agpat4	R02241	Metabolite_GeneProduct	CoA	Agpat4	*		*	*	*		Agpat4_C00010	Enzyme	Solid				*				
output	catalyst	C00044	Ak1	R00330	Metabolite_GeneProduct	GTP	Ak1	*		*		*		Ak1_C00044	Enzyme	Dashed	*	*						
output	catalyst	C00063	Ak1	R00570	Metabolite_GeneProduct	CTP	Ak1	*		*		*		Ak1_C00063	Enzyme	Dashed	*							
input	catalyst	C00075	Ak1	R00157	Metabolite_GeneProduct	UTP	Ak1	*		*		*		Ak1_C00075	Enzyme	Dashed	*	*				*	*	*
input	catalyst	C00002	Ak4	R00124, R00127, R00139, R00156, R00330, R00331, R00570, R00722, R01137, R01547, R01857, R02093, R02326, R02331, R03530, R11894, R11895, R12853	Metabolite_GeneProduct	ATP	Ak4		*	*	*		*	Ak4_C00002	Enzyme	Solid					*		*	
input	catalyst	C00008	Ak4	R00124, R11319	Metabolite_GeneProduct	ADP	Ak4		*	*	*		*	Ak4_C00008	Enzyme	Solid					*		*	
input	catalyst	C00015	Ak4	R00156	Metabolite_GeneProduct	UDP	Ak4		*	*	*		*	Ak4_C00015	Enzyme	Solid					*		*	
input	catalyst	C00020	Ak4	R00127, R00157, R00333	Metabolite_GeneProduct	AMP	Ak4		*	*	*		*	Ak4_C00020	Enzyme	Solid					*		*	
input	catalyst	C00035	Ak4	R00330	Metabolite_GeneProduct	GDP	Ak4		*	*	*		*	Ak4_C00035	Enzyme	Solid					*		*	
output	catalyst	C00044	Ak4	R00330	Metabolite_GeneProduct	GTP	Ak4	*	*	*	*	*	*	Ak4_C00044	Enzyme	Solid	*	*			*		*	
output	catalyst	C00063	Ak4	R00570	Metabolite_GeneProduct	CTP	Ak4	*	*	*	*	*	*	Ak4_C00063	Enzyme	Solid	*				*		*	
input	catalyst	C00068	Ak4	R11319	Metabolite_GeneProduct	Thiamin diphosphate	Ak4		*		*		*	Ak4_C00068	Enzyme	Dashed					*		*	
input	catalyst	C00075	Ak4	R00157	Metabolite_GeneProduct	UTP	Ak4	*	*	*	*	*	*	Ak4_C00075	Enzyme	Solid	*	*			*	*	*	*
output	catalyst	C00081	Ak4	R00722	Metabolite_GeneProduct	ITP	Ak4		*		*		*	Ak4_C00081	Enzyme	Dashed					*		*	
input	catalyst	C00104	Ak4	R00722	Metabolite_GeneProduct	IDP	Ak4		*		*		*	Ak4_C00104	Enzyme	Dashed					*		*	
input	catalyst	C00112	Ak4	R00570	Metabolite_GeneProduct	CDP	Ak4		*	*	*		*	Ak4_C00112	Enzyme	Solid					*		*	
output	catalyst	C00131	Ak4	R01137	Metabolite_GeneProduct	dATP	Ak4		*	*	*		*	Ak4_C00131	Enzyme	Solid					*		*	
input	catalyst	C00201	Ak4	R00333	Metabolite_GeneProduct	Nucleoside triphosphate	Ak4		*		*		*	Ak4_C00201	Enzyme	Dashed					*		*	
input	catalyst	C00206	Ak4	R01137	Metabolite_GeneProduct	dADP	Ak4		*		*		*	Ak4_C00206	Enzyme	Dashed					*		*	
input	catalyst	C00360	Ak4	R01547	Metabolite_GeneProduct	dAMP	Ak4		*		*		*	Ak4_C00360	Enzyme	Dashed					*		*	
input	catalyst	C00454	Ak4	R00331	Metabolite_GeneProduct	NDP	Ak4		*		*		*	Ak4_C00454	Enzyme	Dashed					*		*	
output	catalyst	C00459	Ak4	R02093	Metabolite_GeneProduct	dTTP	Ak4		*	*	*		*	Ak4_C00459	Enzyme	Solid					*		*	
output	catalyst	C00044	Ak8	R00330	Metabolite_GeneProduct	GTP	Ak8	*		*		*		Ak8_C00044	Enzyme	Dashed	*	*						
output	catalyst	C00063	Ak8	R00570	Metabolite_GeneProduct	CTP	Ak8	*		*		*		Ak8_C00063	Enzyme	Dashed	*							
output	catalyst	C00075	Ak8	R00156	Metabolite_GeneProduct	UTP	Ak8	*		*		*		Ak8_C00075	Enzyme	Dashed	*	*				*	*	*
input	catalyst	C00124	Akr1b1	R01093, R01095	Metabolite_GeneProduct	D-Galactose	Akr1b1	*		*	*	*		Akr1b1_C00124	Enzyme	Solid							*	
input	catalyst	C00473	Akr1b1	R08379	Metabolite_GeneProduct	Retinol	Akr1b1	*		*	*	*		Akr1b1_C00473	Enzyme	Solid							*	*
input	catalyst	C00003	Akr1b7	R01036, R01758, R02531, R02819	Metabolite_GeneProduct	NAD+	Akr1b7		*		*		*	Akr1b7_C00003	Enzyme	Dashed	*							
input	catalyst	C00004	Akr1b7	R01093	Metabolite_GeneProduct	NADH	Akr1b7		*	*	*		*	Akr1b7_C00004	Enzyme	Solid	*							
input	catalyst	C00005	Akr1b7	R01095	Metabolite_GeneProduct	NADPH	Akr1b7		*	*	*		*	Akr1b7_C00005	Enzyme	Solid	*							
input	catalyst	C00006	Akr1b7	R01041, R01431, R01759, R01787, R02577, R02820, R04285, R11764	Metabolite_GeneProduct	NADP+	Akr1b7		*		*		*	Akr1b7_C00006	Enzyme	Dashed	*							
input	catalyst	C00116	Akr1b7	R01036, R01041	Metabolite_GeneProduct	Glycerol	Akr1b7		*		*		*	Akr1b7_C00116	Enzyme	Dashed	*							
input	catalyst	C00124	Akr1b7	R01093, R01095	Metabolite_GeneProduct	D-Galactose	Akr1b7	*	*	*	*	*	*	Akr1b7_C00124	Enzyme	Solid	*						*	
output	catalyst	C00267	Akr1b7	R01787	Metabolite_GeneProduct	alpha-D-Glucose	Akr1b7		*		*		*	Akr1b7_C00267	Enzyme	Dashed	*							
output	catalyst	C00546	Akr1b7	R02531	Metabolite_GeneProduct	Methylglyoxal	Akr1b7		*		*		*	Akr1b7_C00546	Enzyme	Dashed	*							
output	catalyst	C00577	Akr1b7	R01036, R01041	Metabolite_GeneProduct	D-Glyceraldehyde	Akr1b7		*		*		*	Akr1b7_C00577	Enzyme	Dashed	*							
input	catalyst	C00794	Akr1b7	R01787	Metabolite_GeneProduct	D-Sorbitol	Akr1b7		*		*		*	Akr1b7_C00794	Enzyme	Dashed	*							
output	catalyst	C01697	Akr1b7	R01093, R01095	Metabolite_GeneProduct	Galactitol	Akr1b7		*		*		*	Akr1b7_C01697	Enzyme	Dashed	*							
input	catalyst	C05999	Akr1b7	R02531	Metabolite_GeneProduct	Lactaldehyde	Akr1b7		*		*		*	Akr1b7_C05999	Enzyme	Dashed	*							
input	catalyst	C00003	Aldh7a1	R00538, R00631, R00710, R00904, R01752, R02549, R02565, R02678, R02940, R02957, R03102, R03283, R03869, R04065, R04506, R04903, R05050, R05286, R06366, R08146, R11231	Metabolite_GeneProduct	NAD+	Aldh7a1		*		*		*	Aldh7a1_C00003	Enzyme	Dashed	*							
output	catalyst	C00004	Aldh7a1	R00538, R00631, R00710, R00904, R01752, R02549, R02565, R02678, R02940, R02957, R03102, R03283, R03869, R04065, R04506, R04903, R05050, R05286, R06366, R08146, R11231	Metabolite_GeneProduct	NADH	Aldh7a1		*	*	*		*	Aldh7a1_C00004	Enzyme	Solid	*							
output	catalyst	C00005	Aldh7a1	R00264, R01986, R02566, R03103, R11232	Metabolite_GeneProduct	NADPH	Aldh7a1		*	*	*		*	Aldh7a1_C00005	Enzyme	Solid	*							
input	catalyst	C00006	Aldh7a1	R00264, R01986, R02566, R03103, R11232	Metabolite_GeneProduct	NADP+	Aldh7a1		*		*		*	Aldh7a1_C00006	Enzyme	Dashed	*							
output	catalyst	C00026	Aldh7a1	R00264	Metabolite_GeneProduct	2-Oxoglutarate	Aldh7a1		*	*	*		*	Aldh7a1_C00026	Enzyme	Solid	*							
output	catalyst	C00033	Aldh7a1	R00710	Metabolite_GeneProduct	Acetate	Aldh7a1		*		*		*	Aldh7a1_C00033	Enzyme	Dashed	*							
output	catalyst	C00060	Aldh7a1	R00538	Metabolite_GeneProduct	Carboxylate	Aldh7a1		*		*		*	Aldh7a1_C00060	Enzyme	Dashed	*							
input	catalyst	C00071	Aldh7a1	R00538, R00631	Metabolite_GeneProduct	Aldehyde	Aldh7a1		*		*		*	Aldh7a1_C00071	Enzyme	Dashed	*							
output	catalyst	C00099	Aldh7a1	R00904	Metabolite_GeneProduct	beta-Alanine	Aldh7a1		*	*	*		*	Aldh7a1_C00099	Enzyme	Solid	*							
output	catalyst	C00162	Aldh7a1	R00631	Metabolite_GeneProduct	Fatty acid	Aldh7a1		*		*		*	Aldh7a1_C00162	Enzyme	Dashed	*							
output	catalyst	C00334	Aldh7a1	R01986, R02549	Metabolite_GeneProduct	4-Aminobutanoate	Aldh7a1	*	*	*	*	*	*	Aldh7a1_C00334	Enzyme	Solid	*				*			
input	catalyst	C00555	Aldh7a1	R01986, R02549	Metabolite_GeneProduct	4-Aminobutyraldehyde	Aldh7a1		*		*		*	Aldh7a1_C00555	Enzyme	Dashed	*							
input	catalyst	C00576	Aldh7a1	R02565, R02566	Metabolite_GeneProduct	Betaine aldehyde	Aldh7a1		*		*		*	Aldh7a1_C00576	Enzyme	Dashed	*							
input	catalyst	C00577	Aldh7a1	R01752	Metabolite_GeneProduct	D-Glyceraldehyde	Aldh7a1		*		*		*	Aldh7a1_C00577	Enzyme	Dashed	*							
output	catalyst	C00956	Aldh7a1	R03102, R03103, R11231, R11232	Metabolite_GeneProduct	L-2-Aminoadipate	Aldh7a1		*	*	*		*	Aldh7a1_C00956	Enzyme	Solid	*							
output	catalyst	C01181	Aldh7a1	R03283	Metabolite_GeneProduct	4-Trimethylammoniobutanoate	Aldh7a1		*	*	*		*	Aldh7a1_C01181	Enzyme	Solid	*							
output	catalyst	C02170	Aldh7a1	R03869	Metabolite_GeneProduct	Methylmalonate	Aldh7a1		*		*		*	Aldh7a1_C02170	Enzyme	Dashed	*							
input	catalyst	C04076	Aldh7a1	R03102, R03103	Metabolite_GeneProduct	L-2-Aminoadipate 6-semialdehyde	Aldh7a1		*		*		*	Aldh7a1_C04076	Enzyme	Dashed	*							
output	catalyst	C04554	Aldh7a1	R04506	Metabolite_GeneProduct	3alpha,7alpha-Dihydroxy-5beta-cholestanate	Aldh7a1		*		*		*	Aldh7a1_C04554	Enzyme	Dashed	*							
input	catalyst	C05130	Aldh7a1	R04065	Metabolite_GeneProduct	Imidazole-4-acetaldehyde	Aldh7a1		*		*		*	Aldh7a1_C05130	Enzyme	Dashed	*							
input	catalyst	C05445	Aldh7a1	R04506	Metabolite_GeneProduct	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al	Aldh7a1		*		*		*	Aldh7a1_C05445	Enzyme	Dashed	*							
input	catalyst	C05634	Aldh7a1	R04903	Metabolite_GeneProduct	5-Hydroxyindoleacetaldehyde	Aldh7a1		*		*		*	Aldh7a1_C05634	Enzyme	Dashed	*							
output	catalyst	C05635	Aldh7a1	R04903	Metabolite_GeneProduct	5-Hydroxyindoleacetate	Aldh7a1		*		*		*	Aldh7a1_C05635	Enzyme	Dashed	*							
input	catalyst	C05936	Aldh7a1	R05050	Metabolite_GeneProduct	N4-Acetylaminobutanal	Aldh7a1		*		*		*	Aldh7a1_C05936	Enzyme	Dashed	*							
input	catalyst	C06002	Aldh7a1	R03869	Metabolite_GeneProduct	(S)-Methylmalonate semialdehyde	Aldh7a1		*		*		*	Aldh7a1_C06002	Enzyme	Dashed	*							
input	catalyst	C06754	Aldh7a1	R05286	Metabolite_GeneProduct	Chloroacetaldehyde	Aldh7a1		*		*		*	Aldh7a1_C06754	Enzyme	Dashed	*							
output	catalyst	C00111	Aldoc	R01068, R01070, R01829, R02568	Metabolite_GeneProduct	Glycerone phosphate	Aldoc	*	*	*	*	*	*	Aldoc_C00111	Enzyme	Solid	*						*	
output	catalyst	C00118	Aldoc	R01068, R01070	Metabolite_GeneProduct	D-Glyceraldehyde 3-phosphate	Aldoc		*	*	*		*	Aldoc_C00118	Enzyme	Solid							*	
output	catalyst	C00279	Aldoc	R01829	Metabolite_GeneProduct	D-Erythrose 4-phosphate	Aldoc		*	*	*		*	Aldoc_C00279	Enzyme	Solid							*	
input	catalyst	C00354	Aldoc	R01068	Metabolite_GeneProduct	D-Fructose 1,6-bisphosphate	Aldoc		*	*	*		*	Aldoc_C00354	Enzyme	Solid							*	
input	catalyst	C00447	Aldoc	R01829	Metabolite_GeneProduct	Sedoheptulose 1,7-bisphosphate	Aldoc		*		*		*	Aldoc_C00447	Enzyme	Dashed							*	
output	catalyst	C00577	Aldoc	R02568	Metabolite_GeneProduct	D-Glyceraldehyde	Aldoc		*		*		*	Aldoc_C00577	Enzyme	Dashed							*	
input	catalyst	C01094	Aldoc	R02568	Metabolite_GeneProduct	D-Fructose 1-phosphate	Aldoc		*		*		*	Aldoc_C01094	Enzyme	Dashed							*	
input	catalyst	C05378	Aldoc	R01070	Metabolite_GeneProduct	beta-D-Fructose 1,6-bisphosphate	Aldoc		*		*		*	Aldoc_C05378	Enzyme	Dashed							*	
input	catalyst	C00027	Aox3	R02657, R03871	Metabolite_GeneProduct	Hydrogen peroxide	Aox3		*		*		*	Aox3_C00027	Enzyme	Dashed	*							
output	catalyst	C00060	Aox3	R00635	Metabolite_GeneProduct	Carboxylate	Aox3		*		*		*	Aox3_C00060	Enzyme	Dashed	*							
input	catalyst	C00071	Aox3	R00635	Metabolite_GeneProduct	Aldehyde	Aox3		*		*		*	Aox3_C00071	Enzyme	Dashed	*							
input	catalyst	C00376	Aox3	R02125	Metabolite_GeneProduct	Retinal	Aox3		*		*		*	Aox3_C00376	Enzyme	Dashed	*							
output	catalyst	C00777	Aox3	R02125	Metabolite_GeneProduct	Retinoate	Aox3		*	*	*		*	Aox3_C00777	Enzyme	Solid	*							
input	catalyst	C02170	Aox3	R03871	Metabolite_GeneProduct	Methylmalonate	Aox3		*		*		*	Aox3_C02170	Enzyme	Dashed	*							
input	catalyst	C02918	Aox3	R04085, R08408	Metabolite_GeneProduct	1-Methylnicotinamide	Aox3	*	*	*	*	*	*	Aox3_C02918	Enzyme	Solid	*	*						
input	catalyst	C05634	Aox3	R04904	Metabolite_GeneProduct	5-Hydroxyindoleacetaldehyde	Aox3		*		*		*	Aox3_C05634	Enzyme	Dashed	*							
output	catalyst	C05635	Aox3	R04904	Metabolite_GeneProduct	5-Hydroxyindoleacetate	Aox3		*		*		*	Aox3_C05635	Enzyme	Dashed	*							
output	catalyst	C05842	Aox3	R08408	Metabolite_GeneProduct	N1-Methyl-2-pyridone-5-carboxamide	Aox3		*	*	*		*	Aox3_C05842	Enzyme	Solid	*							
output	catalyst	C05843	Aox3	R04085	Metabolite_GeneProduct	N1-Methyl-4-pyridone-5-carboxamide	Aox3		*		*		*	Aox3_C05843	Enzyme	Dashed	*							
output	catalyst	C06002	Aox3	R03871	Metabolite_GeneProduct	(S)-Methylmalonate semialdehyde	Aox3		*		*		*	Aox3_C06002	Enzyme	Dashed	*							
output	catalyst	C00062	Asl	R01086	Metabolite_GeneProduct	L-Arginine	Asl	*	*	*	*	*	*	Asl_C00062	Enzyme	Solid		*				*		
output	catalyst	C00122	Asl	R01086	Metabolite_GeneProduct	Fumarate	Asl		*	*	*		*	Asl_C00122	Enzyme	Solid		*				*		
input	catalyst	C03406	Asl	R01086	Metabolite_GeneProduct	N-(L-Arginino)succinate	Asl		*		*		*	Asl_C03406	Enzyme	Dashed		*				*		
output	catalyst	C00025	Asns	R00578	Metabolite_GeneProduct	L-Glutamate	Asns	*		*	*	*		Asns_C00025	Enzyme	Solid					*			
input	catalyst	C00049	Asns	R00483, R00578	Metabolite_GeneProduct	L-Aspartate	Asns	*		*	*	*		Asns_C00049	Enzyme	Solid	*				*			
input	catalyst	C00064	Asns	R00578	Metabolite_GeneProduct	L-Glutamine	Asns	*		*	*	*		Asns_C00064	Enzyme	Solid			*	*	*			
output	catalyst	C00049	Aspa	R00488, R00526, R00546	Metabolite_GeneProduct	L-Aspartate	Aspa	*		*	*	*		Aspa_C00049	Enzyme	Solid	*				*			
input	catalyst	C01042	Aspa	R00488	Metabolite_GeneProduct	N-Acetyl-L-aspartate	Aspa	*		*	*	*		Aspa_C01042	Enzyme	Solid						*		
output	catalyst	C00049	Aspg	R00485	Metabolite_GeneProduct	L-Aspartate	Aspg	*		*	*	*		Aspg_C00049	Enzyme	Solid	*				*			
input	catalyst	C00157	Aspg	R01309	Metabolite_GeneProduct	Phosphatidylcholine	Aspg	*		*	*	*		Aspg_C00157	Enzyme	Solid	*				*			
input	catalyst	C00670	Aspg	R02744	Metabolite_GeneProduct	sn-Glycero-3-phosphocholine	Aspg	*		*	*	*		Aspg_C00670	Enzyme	Solid					*			
input	catalyst	C04230	Aspg	R02746, R07291	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Aspg	*		*	*	*		Aspg_C04230	Enzyme	Solid						*		
input	catalyst	C04438	Aspg	R03416	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Aspg	*		*	*	*		Aspg_C04438	Enzyme	Solid					*			
input	catalyst	C00002	Ass1	R01954	Metabolite_GeneProduct	ATP	Ass1		*	*	*		*	Ass1_C00002	Enzyme	Solid						*		
output	catalyst	C00013	Ass1	R01954	Metabolite_GeneProduct	Diphosphate	Ass1		*		*		*	Ass1_C00013	Enzyme	Dashed						*		
output	catalyst	C00020	Ass1	R01954	Metabolite_GeneProduct	AMP	Ass1		*	*	*		*	Ass1_C00020	Enzyme	Solid						*		
input	catalyst	C00049	Ass1	R01954	Metabolite_GeneProduct	L-Aspartate	Ass1	*	*	*	*	*	*	Ass1_C00049	Enzyme	Solid	*				*	*		
input	catalyst	C00327	Ass1	R01954	Metabolite_GeneProduct	L-Citrulline	Ass1		*	*	*		*	Ass1_C00327	Enzyme	Solid						*		
output	catalyst	C03406	Ass1	R01954	Metabolite_GeneProduct	N-(L-Arginino)succinate	Ass1		*		*		*	Ass1_C03406	Enzyme	Dashed						*		
input	catalyst	C00010	Baat	R03974	Metabolite_GeneProduct	CoA	Baat	*		*	*	*		Baat_C00010	Enzyme	Solid				*				
input	catalyst	C02528	Baat	R03974	Metabolite_GeneProduct	Chenodeoxycholate	Baat	*		*	*	*		Baat_C02528	Enzyme	Solid					*	*		
output	catalyst	C00025	Bcat1	R01090, R01214, R02199, R10991	Metabolite_GeneProduct	L-Glutamate	Bcat1	*		*		*		Bcat1_C00025	Enzyme	Dashed					*			
output	catalyst	C00025	Bcat2	R01090, R01214, R02199, R10991	Metabolite_GeneProduct	L-Glutamate	Bcat2	*		*	*	*		Bcat2_C00025	Enzyme	Solid					*			
input	output	C00025	C00002	R03905, R04212	Metabolite_Metabolite	L-Glutamate	ATP	*		*	*	*		C00002_C00025	Metabolic Transformation	Solid					*			
input	output	C00064	C00003	R00257	Metabolite_Metabolite	L-Glutamine	NAD+	*		*		*		C00003_C00064	Metabolic Transformation	Dashed			*	*	*			
input	output	C00124	C00003	R01093	Metabolite_Metabolite	D-Galactose	NAD+	*		*		*		C00003_C00124	Metabolic Transformation	Dashed							*	
input	output	C00010	C00004	R00705, R00922, R00935	Metabolite_Metabolite	CoA	NADH	*		*	*	*		C00004_C00010	Metabolic Transformation	Solid				*				
input	output	C00025	C00004	R00243	Metabolite_Metabolite	L-Glutamate	NADH	*		*	*	*		C00004_C00025	Metabolic Transformation	Solid					*			
input	output	C00029	C00004	R00286	Metabolite_Metabolite	UDP-glucose	NADH	*		*	*	*		C00004_C00029	Metabolic Transformation	Solid							*	
input	output	C00049	C00004	R07164, R07410	Metabolite_Metabolite	L-Aspartate	NADH	*		*	*	*		C00004_C00049	Metabolic Transformation	Solid	*				*			
input	output	C00051	C00004	R00094	Metabolite_Metabolite	Glutathione	NADH	*		*	*	*		C00004_C00051	Metabolic Transformation	Solid			*	*				
input	output	C00092	C00004	R10520	Metabolite_Metabolite	D-Glucose 6-phosphate	NADH	*		*	*	*		C00004_C00092	Metabolic Transformation	Solid	*							
input	output	C00114	C00004	R08557	Metabolite_Metabolite	Choline	NADH	*		*	*	*		C00004_C00114	Metabolic Transformation	Solid	*	*			*			
input	output	C00311	C00004	R00709	Metabolite_Metabolite	Isocitrate	NADH	*		*	*	*		C00004_C00311	Metabolic Transformation	Solid		*	*	*			*	*
