sorted_pairs	mappingID1	mappingID2	detectedPair1	detectedPair2	EdgeColor	EdgeLine	8_diff	7_diff	6_diff	5_diff	4_diff	3_diff	2_diff	1_diff	source	Label1	Label2
1205_1342	1205	1342	*		Metabolic Transformation	Dashed	*								KEGG	CTP	CMP-N-acetylneuraminate
1205_1384	1205	1384	*		Metabolic Transformation	Dashed	*								KEGG	CTP	CDP-Cho
1205_1390	1205	1390	*		Metabolic Transformation	Dashed	*								KEGG	CTP	Orthophosphate
1205_1404	1404	1205	*	*	Metabolic Transformation	Solid	*								KEGG	CDP	CTP
1205_1407	1205	1407	*		Metabolic Transformation	Dashed	*								KEGG	CTP	CDP-ETA
1205_1481	1205	1481	*		Metabolic Transformation	Dashed	*								KEGG	CTP	D-Tagatose 1,6-bisphosphate
1205_1501	1205	1501	*		Metabolic Transformation	Dashed	*								KEGG	CTP	CMP-2-aminoethylphosphonate
1205_1566	1205	1566	*		Metabolic Transformation	Dashed	*								KEGG	CTP	Diphosphate
1206_1212	1212	1206	*	*	SameComplex	Solid	*	*							Reactome	2'-deoxyadenosine	deoxyguanosine
1206_1222	1222	1206	*	*	Metabolic Transformation	Solid	*								Reactome	Guanine	deoxyguanosine
1206_1223	1223	1206	*	*	SameComplex	Solid						*			Reactome	guanosine	deoxyguanosine
1206_1243	1206	1243	*	*	SameComplex	Solid	*	*	*	*		*		*	Reactome	deoxyguanosine	Inosine
1207_1210	1207	1210	*	*	Metabolic Transformation	Solid	*	*			*				KEGG	sn-Glycero-3-phosphocholine	Choline
1207_1220	1207	1220	*	*	Metabolic Transformation	Solid					*				KEGG	sn-Glycero-3-phosphocholine	glycerol 3-phosphate
1207_1221	1207	1221	*		Metabolic Transformation	Dashed					*				KEGG	sn-Glycero-3-phosphocholine	Glycerol
1207_1408	1207	1408	*	*	Metabolic Transformation	Solid					*				KEGG	sn-Glycero-3-phosphocholine	phosphocholine
1208_1242	1208	1242	*	*	Metabolic Transformation	Solid		*	*	*			*	*	KEGG	citrate+isocitrate	Isocitrate
120_1381	1381	120	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Arhgef11
1210_1239	1239	1210		*	Metabolic Transformation	Dashed	*	*			*				Reactome	L-Ser	Choline
1210_1251	1210	1251	*	*	Metabolic Transformation	Solid	*	*			*				KEGG	Choline	NADPH
1210_1280	1210	1280	*		SameComplex	Dashed	*	*			*				Reactome	Choline	ATP
1210_1302	1210	1302	*	*	Metabolic Transformation	Solid	*	*			*			*	Reactome, KEGG	Choline	acetylcholine
1210_1349	1349	1210		*	SameComplex	Dashed	*	*			*				Reactome	Ac-CoA	Choline
1210_1353	1210	1353	*		Metabolic Transformation	Dashed	*	*			*				Reactome, KEGG	Choline	BETALD
1210_1370	1210	1370	*		Metabolic Transformation	Dashed	*	*			*				Reactome	Choline	ADP
1210_1387	1210	1387	*		Metabolic Transformation	Dashed	*	*			*				Reactome	Choline	CoA-SH
1210_1388	1210	1388	*	*	Metabolic Transformation	Solid	*	*		*	*				KEGG	Choline	coenzyme A
1210_1395	1210	1395	*	*	Metabolic Transformation	Solid	*	*			*				KEGG	Choline	NADH
1210_1408	1210	1408	*	*	Metabolic Transformation	Solid	*	*			*				KEGG	Choline	phosphocholine
1211_1281	1211	1281		*	Metabolic Transformation	Dashed			*				*	*	KEGG	L-Cystathionine	Cysteine
1212_1223	1212	1223	*	*	SameComplex	Solid	*	*				*			Reactome	2'-deoxyadenosine	guanosine
1212_1236	1236	1212		*	Metabolic Transformation	Dashed	*	*							Reactome	IMP	2'-deoxyadenosine
1212_1243	1212	1243	*	*	Metabolic Transformation	Solid	*	*	*	*		*		*	Reactome	2'-deoxyadenosine	Inosine
1212_1280	1212	1280	*		SameComplex	Dashed	*	*							Reactome	2'-deoxyadenosine	ATP
1212_1307	1307	1212		*	Metabolic Transformation	Dashed	*	*							Reactome	2'-deoxyadenosine 5'-monophosphate	2'-deoxyadenosine
1212_1322	1322	1212		*	Metabolic Transformation	Dashed	*	*							Reactome	dGMP	2'-deoxyadenosine
1212_1370	1212	1370	*		Metabolic Transformation	Dashed	*	*							Reactome	2'-deoxyadenosine	ADP
1212_1380	1380	1212		*	Metabolic Transformation	Dashed	*	*							Reactome	GMP	2'-deoxyadenosine
1213_1226	1226	1213	*		Metabolic Transformation	Dashed							*		KEGG	hexose	Galactitol
1214_1228	1214	1228	*	*	Metabolic Transformation	Solid					*				KEGG	gamma-Amino-N-butyric-acid	Glutamic acid
1214_1248	1214	1248	*	*	Metabolic Transformation	Solid					*				KEGG	gamma-Amino-N-butyric-acid	Ornithine
1214_1292	1292	1214		*	Metabolic Transformation	Dashed					*				KEGG	Homocarnosine	gamma-Amino-N-butyric-acid
1214_1304	1304	1214		*	Metabolic Transformation	Dashed					*				KEGG	NAD+	gamma-Amino-N-butyric-acid
1214_1332	1332	1214		*	Metabolic Transformation	Dashed					*				KEGG	4-Aminobutyraldehyde	gamma-Amino-N-butyric-acid
1214_1357	1214	1357	*		Metabolic Transformation	Dashed					*				KEGG	gamma-Amino-N-butyric-acid	Succinate semialdehyde
1214_1439	1439	1214	*	*	Metabolic Transformation	Solid					*				KEGG	4-guanidinobutanoate	gamma-Amino-N-butyric-acid
1214_1568	1568	1214		*	Metabolic Transformation	Dashed					*				KEGG	NADP+	gamma-Amino-N-butyric-acid
1215_1388	1388	1215	*		Metabolic Transformation	Dashed				*					KEGG	coenzyme A	Glyoxylate
1216_1382	1382	1216	*	*	Metabolic Transformation	Solid	*								KEGG	hexose phosphate	Glucose
1217_1219	1217	1219	*	*	Metabolic Transformation	Solid			*	*					KEGG	Glycine	Glutathione
1217_1228	1217	1228	*	*	Metabolic Transformation	Solid					*				KEGG	Glycine	Glutamic acid
1217_1388	1217	1388	*	*	Metabolic Transformation	Solid				*					KEGG	Glycine	coenzyme A
1218_1228	1218	1228	*	*	Metabolic Transformation	Solid	*				*				KEGG	fructose 6-phosphate	Glutamic acid
1218_1240	1240	1218		*	Metabolic Transformation	Dashed	*								KEGG	ITP	fructose 6-phosphate
1218_1274	1218	1274	*	*	Metabolic Transformation	Solid	*								KEGG	fructose 6-phosphate	UDP
1218_1299	1218	1299	*		Metabolic Transformation	Dashed	*								KEGG	fructose 6-phosphate	D-Xylulose 5-phosphate
1218_1323	1323	1218		*	Metabolic Transformation	Dashed	*								KEGG	beta-D-Fructose 2,6-bisphosphate	fructose 6-phosphate
1218_1326	1326	1218	*	*	Metabolic Transformation	Solid	*								KEGG	fructose 1,6-biphosphate	fructose 6-phosphate
1218_1331	1331	1218		*	Metabolic Transformation	Dashed	*								KEGG	D-Mannose 6-phosphate	fructose 6-phosphate
1218_1333	1333	1218	*	*	Metabolic Transformation	Solid	*								KEGG	glyceraldehyde-3-phosphate	fructose 6-phosphate
1218_1354	1218	1354	*		Metabolic Transformation	Dashed	*								KEGG	fructose 6-phosphate	D-Glucosamine 6-phosphate
1218_1365	1218	1365	*	*	Metabolic Transformation	Solid	*								KEGG	fructose 6-phosphate	erythrose 4-phosphate
1218_1382	1382	1218	*	*	Metabolic Transformation	Solid	*								KEGG	hexose phosphate	fructose 6-phosphate
1218_1403	1403	1218	*	*	Metabolic Transformation	Solid	*								KEGG	dATP	fructose 6-phosphate
1218_1404	1218	1404	*	*	Metabolic Transformation	Solid	*								KEGG	fructose 6-phosphate	CDP
1218_1434	1218	1434	*		Metabolic Transformation	Dashed	*								KEGG	fructose 6-phosphate	IDP
1218_1560	1560	1218		*	Metabolic Transformation	Dashed	*								KEGG	D-Fructose	fructose 6-phosphate
1218_1561	1561	1218	*	*	Metabolic Transformation	Solid	*								KEGG	sedoheptulose-7-phosphate	fructose 6-phosphate
1218_1571	1571	1218		*	Metabolic Transformation	Dashed	*								KEGG	alpha-D-Glucose 6-phosphate	fructose 6-phosphate
1219_1228	1219	1228	*	*	Metabolic Transformation	Solid			*	*	*				KEGG	Glutathione	Glutamic acid
1219_1251	1219	1251	*	*	Metabolic Transformation	Solid			*	*					KEGG	Glutathione	NADPH
1219_1261	1219	1261	*	*	Metabolic Transformation	Solid			*	*					KEGG	Glutathione	pyroglutamate
1219_1285	1219	1285	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	S-Glutathionyl-L-cysteine
1219_1347	1219	1347	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	Leukotriene C4
1219_1391	1219	1391	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	SO4(2-)
1219_1395	1219	1395	*	*	Metabolic Transformation	Solid			*	*					KEGG	Glutathione	NADH
1219_1422	1219	1422	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	Hydrochloric acid
1219_1435	1435	1219	*	*	Metabolic Transformation	Solid			*	*			*		KEGG	oxidized glutathione	Glutathione
1219_1504	1219	1504	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	Hydrogen cyanide
1219_1506	1219	1506	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene
1219_1507	1219	1507	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene
1219_1509	1219	1509	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene
1219_1513	1219	1513	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene
1219_1514	1219	1514	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene
1219_1515	1219	1515	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene
1219_1516	1219	1516	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene
1219_1521	1219	1521	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	2-(S-Glutathionyl)acetyl chloride
1219_1522	1219	1522	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	2-(S-Glutathionyl)acetyl glutathione
1219_1525	1219	1525	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene
1219_1530	1219	1530	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene
1219_1531	1219	1531	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	4-Glutathionyl cyclophosphamide
1219_1532	1219	1532	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene
1219_1534	1219	1534	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene
1219_1535	1219	1535	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	Aflatoxin B1exo-8,9-epoxide-GSH
1219_1544	1219	1544	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	Glutathione episulfonium ion
1219_1549	1219	1549	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	S-(1,2-Dichlorovinyl)glutathione
1219_1550	1219	1550	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	S-(2-Chloroacetyl)glutathione
1219_1551	1219	1551	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	S-(2,2-Dichloro-1-hydroxy)ethyl glutathione
1219_1552	1219	1552	*		Metabolic Transformation	Dashed			*	*					KEGG	Glutathione	S-(Formylmethyl)glutathione
121_1381	1381	121	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Arhgef12
1220_1388	1220	1388	*	*	Metabolic Transformation	Solid				*					KEGG	glycerol 3-phosphate	coenzyme A
1220_1393	1220	1393	*	*	Metabolic Transformation	Solid	*								KEGG	glycerol 3-phosphate	dihydroxyacetone phosphate
1222_1223	1222	1223	*	*	Metabolic Transformation	Solid	*					*			Reactome, KEGG	Guanine	guanosine
1222_1231	1222	1231	*	*	SameComplex	Solid	*								Reactome	Guanine	Hypoxanthine
1222_1236	1222	1236	*		Metabolic Transformation	Dashed	*								Reactome	Guanine	IMP
1222_1271	1222	1271	*	*	Metabolic Transformation	Solid	*								Reactome, KEGG	Guanine	Xanthine
1222_1322	1322	1222		*	Metabolic Transformation	Dashed	*								Reactome	dGMP	Guanine
1222_1372	1222	1372	*		SameComplex	Dashed	*								Reactome	Guanine	dRibP
1222_1380	1222	1380	*		Metabolic Transformation	Dashed	*								Reactome	Guanine	GMP
1222_1381	1381	1222	*	*	Metabolic Transformation	Solid	*	*					*		KEGG	GMP	Guanine
1222_1390	1390	1222		*	Metabolic Transformation	Dashed	*								KEGG	Orthophosphate	Guanine
1222_1397	1222	1397	*		SameComplex	Dashed	*								Reactome	Guanine	R1P
1222_1555	1222	1555	*		SameComplex	Dashed	*								Reactome	Guanine	PRPP
1222_1566	1566	1222		*	Metabolic Transformation	Dashed	*								KEGG	Diphosphate	Guanine
1223_1236	1236	1223		*	Metabolic Transformation	Dashed						*			Reactome	IMP	guanosine
1223_1243	1223	1243	*	*	SameComplex	Solid	*	*	*	*		*		*	Reactome	guanosine	Inosine
1223_1307	1307	1223		*	Metabolic Transformation	Dashed						*			Reactome	2'-deoxyadenosine 5'-monophosphate	guanosine
1223_1322	1322	1223		*	Metabolic Transformation	Dashed						*			Reactome	dGMP	guanosine
1223_1372	1372	1223		*	Metabolic Transformation	Dashed						*			Reactome	dRibP	guanosine
1223_1380	1380	1223		*	Metabolic Transformation	Dashed						*			Reactome	GMP	guanosine
1223_1381	1381	1223	*	*	Metabolic Transformation	Solid	*	*				*	*		KEGG	GMP	guanosine
1223_1397	1397	1223	*	*	Metabolic Transformation	Dashed						*			Reactome, KEGG	R1P	guanosine
1224_1259	1259	1224	*	*	Metabolic Transformation	Solid							*		KEGG	Succinic acid	Fumaric acid
1226_1304	1226	1304	*		Metabolic Transformation	Dashed							*		KEGG	hexose	NAD+
1226_1465	1226	1465	*		SameComplex	Dashed							*		Reactome	hexose	GA2
1226_1568	1226	1568	*		Metabolic Transformation	Dashed							*		KEGG	hexose	NADP+
1228_1232	1232	1228	*	*	Metabolic Transformation	Solid					*				KEGG	Phenylalanine	Glutamic acid
1228_1233	1233	1228	*	*	Metabolic Transformation	Solid					*				KEGG	Alanine	Glutamic acid
1228_1241	1241	1228	*	*	Metabolic Transformation	Solid	*				*				KEGG	Aspartic acid	Glutamic acid
1228_1246	1246	1228	*	*	Metabolic Transformation	Solid					*				KEGG	Oxoglutaric acid	Glutamic acid
1228_1248	1248	1228	*	*	Metabolic Transformation	Solid					*				KEGG	Ornithine	Glutamic acid
1228_1251	1228	1251	*	*	Metabolic Transformation	Solid					*				KEGG	Glutamic acid	NADPH
1228_1261	1261	1228	*	*	Metabolic Transformation	Solid					*				KEGG	pyroglutamate	Glutamic acid
1228_1264	1228	1264	*	*	Metabolic Transformation	Solid					*				KEGG	Glutamic acid	PRPP
1228_1265	1265	1228	*	*	Metabolic Transformation	Solid	*	*			*	*	*	*	KEGG	UTP	Glutamic acid
1228_1281	1281	1228	*	*	Metabolic Transformation	Solid			*		*		*	*	KEGG	Cysteine	Glutamic acid
1228_1284	1284	1228	*	*	Metabolic Transformation	Solid			*	*	*				KEGG	Glutamine	Glutamic acid
1228_1288	1228	1288	*	*	Metabolic Transformation	Solid					*				KEGG	Glutamic acid	Methionine
1228_1301	1301	1228	*	*	Metabolic Transformation	Solid					*				KEGG	Valine	Glutamic acid
1228_1304	1304	1228		*	Metabolic Transformation	Dashed					*				KEGG	NAD+	Glutamic acid
1228_1315	1315	1228		*	Metabolic Transformation	Dashed					*				KEGG	3-Sulfino-L-alanine	Glutamic acid
1228_1328	1328	1228		*	Metabolic Transformation	Dashed					*				KEGG	N-Acetylaspartylglutamate	Glutamic acid
1228_1344	1344	1228		*	Metabolic Transformation	Dashed					*				KEGG	Deamino-NAD+	Glutamic acid
1228_1347	1347	1228		*	Metabolic Transformation	Dashed					*				KEGG	Leukotriene C4	Glutamic acid
1228_1361	1361	1228		*	Metabolic Transformation	Dashed					*				KEGG	(S)-1-Pyrroline-5-carboxylate	Glutamic acid
1228_1390	1228	1390	*		Metabolic Transformation	Dashed					*				KEGG	Glutamic acid	Orthophosphate
1228_1395	1228	1395	*	*	Metabolic Transformation	Solid					*				KEGG	Glutamic acid	NADH
1228_1406	1406	1228	*	*	Metabolic Transformation	Solid					*				KEGG	XMP	Glutamic acid
1228_1562	1562	1228	*	*	Metabolic Transformation	Solid					*				KEGG	alpha-Aminoadipic-acid	Glutamic acid
1228_1566	1228	1566	*		Metabolic Transformation	Dashed					*				KEGG	Glutamic acid	Diphosphate
1228_1568	1568	1228		*	Metabolic Transformation	Dashed					*				KEGG	NADP+	Glutamic acid
1228_1570	1228	1570	*		Metabolic Transformation	Dashed					*				KEGG	Glutamic acid	Tetrahydrofolate
122_1381	1381	122	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Arhgef17
1231_1243	1231	1243	*	*	Metabolic Transformation	Solid	*	*	*	*		*		*	Reactome	Hypoxanthine	Inosine
1232_1284	1284	1232	*	*	Metabolic Transformation	Solid			*	*	*				KEGG	Glutamine	Phenylalanine
1233_1281	1281	1233	*	*	Metabolic Transformation	Solid			*				*	*	KEGG	Cysteine	Alanine
1234_1259	1234	1259	*	*	Metabolic Transformation	Solid							*		KEGG	Proline	Succinic acid
1234_1291	1234	1291	*	*	Metabolic Transformation	Solid							*	*	KEGG	Proline	Hydroxyproline
1235_1241	1235	1241	*	*	Metabolic Transformation	Solid	*				*				KEGG	Asparagine	Aspartic acid
1235_1284	1284	1235	*	*	Metabolic Transformation	Solid			*	*	*				KEGG	Glutamine	Asparagine
1236_1243	1236	1243		*	Metabolic Transformation	Dashed	*	*	*	*		*		*	Reactome	IMP	Inosine
1237_1381	1237	1381	*	*	Metabolic Transformation	Solid	*	*					*		KEGG	IMP	GMP
1238_1292	1292	1238		*	Metabolic Transformation	Dashed			*	*			*		KEGG	Homocarnosine	Histidine
1238_1300	1238	1300	*	*	Metabolic Transformation	Solid			*	*			*		KEGG	Histidine	histamine
123_1381	1381	123	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Arhgef18
1240_1382	1240	1382		*	Metabolic Transformation	Dashed	*								KEGG	ITP	hexose phosphate
1241_1251	1241	1251	*	*	Metabolic Transformation	Solid	*				*				KEGG	Aspartic acid	NADPH
1241_1252	1241	1252	*		Metabolic Transformation	Dashed	*				*				KEGG	Aspartic acid	Oxaloacetate
1241_1294	1241	1294	*		Metabolic Transformation	Dashed	*				*				KEGG	Aspartic acid	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole
1241_1296	1296	1241	*	*	Metabolic Transformation	Solid	*				*	*			KEGG	N-acetylaspartate	Aspartic acid
1241_1388	1241	1388	*	*	Metabolic Transformation	Solid	*			*	*				KEGG	Aspartic acid	coenzyme A
1241_1390	1241	1390	*		Metabolic Transformation	Dashed	*				*				KEGG	Aspartic acid	Orthophosphate
1241_1395	1241	1395	*	*	Metabolic Transformation	Solid	*				*				KEGG	Aspartic acid	NADH
1241_1431	1241	1431	*		Metabolic Transformation	Dashed	*				*				KEGG	Aspartic acid	Hydrogen peroxide
1241_1566	1241	1566	*		Metabolic Transformation	Dashed	*				*				KEGG	Aspartic acid	Diphosphate
1242_1246	1242	1246	*	*	Metabolic Transformation	Solid		*	*	*			*	*	KEGG	Isocitrate	Oxoglutaric acid
1242_1251	1242	1251	*	*	Metabolic Transformation	Solid		*	*	*			*	*	KEGG	Isocitrate	NADPH
1242_1395	1242	1395	*	*	Metabolic Transformation	Solid		*	*	*			*	*	KEGG	Isocitrate	NADH
1243_1307	1307	1243		*	Metabolic Transformation	Dashed	*	*	*	*		*		*	Reactome	2'-deoxyadenosine 5'-monophosphate	Inosine
1243_1322	1322	1243		*	Metabolic Transformation	Dashed	*	*	*	*		*		*	Reactome	dGMP	Inosine
1243_1372	1372	1243		*	Metabolic Transformation	Dashed	*	*	*	*		*		*	Reactome	dRibP	Inosine
1243_1380	1380	1243		*	Metabolic Transformation	Dashed	*	*	*	*		*		*	Reactome	GMP	Inosine
1243_1397	1397	1243		*	Metabolic Transformation	Dashed	*	*	*	*		*		*	Reactome	R1P	Inosine
1246_1259	1246	1259	*	*	Metabolic Transformation	Solid							*		KEGG	Oxoglutaric acid	Succinic acid
1246_1291	1246	1291	*	*	Metabolic Transformation	Solid							*	*	KEGG	Oxoglutaric acid	Hydroxyproline
1248_1279	1279	1248	*	*	Metabolic Transformation	Solid		*							KEGG	Arginine	Ornithine
1249_1277	1277	1249	*		SameComplex	Dashed							*	*	Reactome	vitamin A	PALM(-)
124_966	966	124	*	*	Unknown	Solid					*		*	*	HMDB	DG(36:5)>DG(18:2_18:3_0:0)_M+NH3_feature1	Arhgef2
1251_1277	1251	1277	*	*	Metabolic Transformation	Solid							*	*	Reactome, KEGG	NADPH	vitamin A
1251_1281	1281	1251	*	*	Metabolic Transformation	Solid			*				*	*	KEGG	Cysteine	NADPH
1251_1291	1291	1251	*	*	Metabolic Transformation	Solid							*	*	KEGG	Hydroxyproline	NADPH
1251_1309	1251	1309	*	*	Metabolic Transformation	Solid			*	*					KEGG	NADPH	trimethylamine-N-oxide
1251_1382	1382	1251	*	*	Metabolic Transformation	Solid	*								KEGG	hexose phosphate	NADPH
1251_1388	1388	1251	*	*	Metabolic Transformation	Solid				*					KEGG	coenzyme A	NADPH
1251_1426	1251	1426	*	*	Metabolic Transformation	Solid				*					KEGG	NADPH	CoA(6:0)
1252_1388	1388	1252	*		Metabolic Transformation	Dashed				*					KEGG	coenzyme A	Oxaloacetate
1255_1383	1255	1383	*	*	Metabolic Transformation	Solid						*	*		KEGG	NMN	Niacinamide
1256_1281	1281	1256	*	*	Metabolic Transformation	Solid			*				*	*	KEGG	Cysteine	pyruvate
1259_1304	1304	1259		*	Metabolic Transformation	Dashed							*		KEGG	NAD+	Succinic acid
1259_1320	1320	1259		*	Metabolic Transformation	Dashed							*		KEGG	Succinyl-CoA	Succinic acid
1259_1339	1339	1259	*	*	Metabolic Transformation	Solid							*		KEGG	butyrobetaine	Succinic acid
1259_1348	1259	1348	*	*	Metabolic Transformation	Solid							*		KEGG	Succinic acid	GDP
1259_1357	1357	1259		*	Metabolic Transformation	Dashed							*		KEGG	Succinate semialdehyde	Succinic acid
1259_1362	1259	1362	*		Metabolic Transformation	Dashed							*		KEGG	Succinic acid	Ubiquinol
1259_1374	1374	1259		*	Metabolic Transformation	Dashed							*		KEGG	Phytanoyl-CoA	Succinic acid
1259_1390	1259	1390	*		Metabolic Transformation	Dashed							*		KEGG	Succinic acid	Orthophosphate
1259_1425	1259	1425	*		Metabolic Transformation	Dashed							*		KEGG	Succinic acid	Hydroquinone
1259_1434	1259	1434	*		Metabolic Transformation	Dashed							*		KEGG	Succinic acid	IDP
1259_1495	1495	1259		*	Metabolic Transformation	Dashed							*		KEGG	Protein N6,N6-dimethyl-L-lysine	Succinic acid
125_1348	1348	125	*	*	Unknown	Solid	*								HMDB	GDP	Arhgef3
125_1381	1381	125	*	*	Unknown	Solid	*	*					*		HMDB	GMP	Arhgef3
1260_1265	1265	1260	*	*	Metabolic Transformation	Solid	*	*				*	*	*	KEGG	UTP	phosphoenolpyruvate
1262_1388	1262	1388	*	*	Metabolic Transformation	Solid				*					KEGG	Sphinganine	coenzyme A
1262_1464	1262	1464	*	*	Metabolic Transformation	Solid			*						KEGG	Sphinganine	phytosphingosine
1264_1381	1381	1264	*	*	Metabolic Transformation	Solid	*	*					*		KEGG	GMP	PRPP
1264_1405	1405	1264	*	*	Metabolic Transformation	Solid	*								KEGG	ribose 5-phosphate	PRPP
1265_1267	1265	1267	*	*	Metabolic Transformation	Solid	*	*				*	*	*	KEGG	UTP	UMP
1265_1270	1265	1270	*	*	Metabolic Transformation	Solid	*	*				*	*	*	KEGG	UTP	UDP-N-acetylglucosamine
1265_1274	1265	1274	*	*	Metabolic Transformation	Solid	*	*				*	*	*	KEGG	UTP	UDP
1265_1326	1265	1326	*	*	Metabolic Transformation	Solid	*	*				*	*	*	KEGG	UTP	fructose 1,6-biphosphate
1265_1390	1265	1390	*		Metabolic Transformation	Dashed	*	*				*	*	*	KEGG	UTP	Orthophosphate
1265_1476	1265	1476	*		Metabolic Transformation	Dashed	*	*				*	*	*	KEGG	UTP	UDP-N-acetyl-D-galactosamine
1265_1481	1265	1481	*		Metabolic Transformation	Dashed	*	*				*	*	*	KEGG	UTP	D-Tagatose 1,6-bisphosphate
1265_1566	1265	1566	*		Metabolic Transformation	Dashed	*	*				*	*	*	KEGG	UTP	Diphosphate
1266_1267	1266	1267	*	*	Metabolic Transformation	Solid							*		KEGG	UDP-glucose	UMP
