sorted_pairs	ReactionID	type1	type2	mappingID1	mappingID2	Reaction ID	Relationship	pair1	pair2	SeedNode1	SeedNode2	detectedPair1	detectedPair2	SigNode1	SigNode2	Entity1	Entity2	EdgeColor	Direction	concordant	EdgeLine	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
16750_456215	R-RNO-109278, R-RNO-109387	input	output	456215	16750	R-RNO-109278, R-RNO-109387	Metabolite_Metabolite	AMP [extracellular region], AMP [cytosol]	Gua-Rib [extracellular region], Gua-Rib [cytosol]		*		*		*	DefinedSet	DefinedSet	Metabolic Transformation	input_output		Dashed									
16750_57673	R-RNO-109387, R-RNO-109470, R-RNO-74248	input	output	57673	16750	R-RNO-109387, R-RNO-109470, R-RNO-74248	Metabolite_Metabolite	dGMP [cytosol]	Gua-Rib [cytosol]		*		*		*	DefinedSet	DefinedSet	Metabolic Transformation	input_output		Dashed									
16750_57720	R-RNO-112034	input	output	57720	16750	R-RNO-112034	Metabolite_Metabolite	R1P [cytosol]	Gua-Rib [cytosol]		*		*		*	DefinedSet	DefinedSet	Metabolic Transformation	input_output		Dashed									
16750_58053	R-RNO-109278, R-RNO-109387, R-RNO-109470, R-RNO-74248	input	output	58053	16750	R-RNO-109278, R-RNO-109387, R-RNO-109470, R-RNO-74248	Metabolite_Metabolite	IMP [extracellular region], IMP [cytosol]	Gua-Rib [extracellular region], Gua-Rib [cytosol]		*		*		*	DefinedSet	DefinedSet	Metabolic Transformation	input_output		Dashed									
16750_58115	R-RNO-109278, R-RNO-109387, R-RNO-109470, R-RNO-74248	input	output	58115	16750	R-RNO-109278, R-RNO-109387, R-RNO-109470, R-RNO-74248	Metabolite_Metabolite	GMP [extracellular region], GMP [cytosol]	Gua-Rib [extracellular region], Gua-Rib [cytosol]		*		*		*	DefinedSet	DefinedSet	Metabolic Transformation	input_output		Dashed									
16750_58245	R-RNO-109278, R-RNO-109387	input	output	58245	16750	R-RNO-109278, R-RNO-109387	Metabolite_Metabolite	2'-deoxyadenosine 5'-monophosphate [extracellular region], dAMP [cytosol]	Gua-Rib [extracellular region], Gua-Rib [cytosol]		*		*		*	DefinedSet	DefinedSet	Metabolic Transformation	input_output		Dashed									
16750_58576	R-RNO-112034	input	output	58576	16750	R-RNO-112034	Metabolite_Metabolite	dRibP [cytosol]	Gua-Rib [cytosol]		*		*		*	DefinedSet	DefinedSet	Metabolic Transformation	input_output		Dashed									
16750_61194	R-RNO-109387, R-RNO-109470, R-RNO-74248	input	output	61194	16750	R-RNO-109387, R-RNO-109470, R-RNO-74248	Metabolite_Metabolite	dIMP [cytosol]	Gua-Rib [cytosol]		*		*		*	DefinedSet	DefinedSet	Metabolic Transformation	input_output		Dashed									
16750_A0A8I5ZYY7	R-RNO-109387	output	catalyst	16750	A0A8I5ZYY7	R-RNO-109387	Metabolite_GeneProduct	Gua-Rib [cytosol]	Nt5c1a [cytosol]	*		*		*		DefinedSet	Complex	Enzyme or transporter	output_catalyst		Dashed									
16750_D3ZMY7	R-RNO-74248	output	catalyst	16750	D3ZMY7	R-RNO-74248	Metabolite_GeneProduct	Gua-Rib [cytosol]	NT5C2 [cytosol]	*		*	*	*		DefinedSet	Complex	Enzyme or transporter	output_catalyst		Solid									
16750_D3ZWR1	R-RNO-109470	output	catalyst	16750	D3ZWR1	R-RNO-109470	Metabolite_GeneProduct	Gua-Rib [cytosol]	Nt5c [cytosol]	*		*	*	*		DefinedSet	Complex	Enzyme or transporter	output_catalyst		Solid									
16750_P21588	R-RNO-109278	output	catalyst	16750	P21588	R-RNO-109278	Metabolite_GeneProduct	Gua-Rib [extracellular region]	NT5E [plasma membrane]	*		*	*	*		DefinedSet	Complex	Enzyme or transporter	output_catalyst		Solid									
16750_P85973	R-RNO-112034	output	catalyst	16750	P85973	R-RNO-112034	Metabolite_GeneProduct	Gua-Rib [cytosol]	PNP [cytosol]	*		*	*	*		DefinedSet	Complex	Enzyme or transporter	output_catalyst		Solid									
16797_17154	R-RNO-5359451	input	output	17154	16797	R-RNO-5359451	Metabolite_Metabolite	NAM [cytosol]	MNA [cytosol]	*	*	*	*	*	*	SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Solid									
16797_57856	R-RNO-5359451	output	output	57856	16797	R-RNO-5359451	Metabolite_Metabolite	AdoHcy [cytosol]	MNA [cytosol]		*		*		*	SimpleEntity	SimpleEntity	SameComplex	output_output		Dashed									
16797_59789	R-RNO-5359451	input	output	59789	16797	R-RNO-5359451	Metabolite_Metabolite	AdoMet [cytosol]	MNA [cytosol]		*		*		*	SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
16797_D4A605	R-RNO-5359451	output	catalyst	16797	D4A605	R-RNO-5359451	Metabolite_GeneProduct	MNA [cytosol]	Nnmt [cytosol]	*	*	*	*	*	*	SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	output_catalyst	Enzyme-Product	Solid									
16870_17504	R-RNO-1482685, R-RNO-1482696	input	output	17504	16870	R-RNO-1482685, R-RNO-1482696	Metabolite_Metabolite	1-acyl LPC [endoplasmic reticulum membrane]	GPCho [cytosol]		*		*		*	SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
16870_58168	R-RNO-6814254	input	output	58168	16870	R-RNO-6814254	Metabolite_Metabolite	LysoPtdCho [endoplasmic reticulum membrane]	GPCho [cytosol]		*		*		*	SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
16870_60479	R-RNO-8952251	input	output	60479	16870	R-RNO-8952251	Metabolite_Metabolite	lysoPC [extracellular region]	GPCho [extracellular region]	*	*	*	*	*	*	SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Solid									
16870_D3Z9B7	R-RNO-1482612, R-RNO-1482685	output	catalyst	16870	D3Z9B7	R-RNO-1482612, R-RNO-1482685	Metabolite_GeneProduct	GPCho [cytosol]	Pla2g4f [cytosol]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Dashed									
16870_D3ZQH6	R-RNO-1482612, R-RNO-1482685	output	catalyst	16870	D3ZQH6	R-RNO-1482612, R-RNO-1482685	Metabolite_GeneProduct	GPCho [cytosol]	Pla2g4d [cytosol]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Dashed									
16870_D4A1I6	R-RNO-1482612, R-RNO-1482685	output	catalyst	16870	D4A1I6	R-RNO-1482612, R-RNO-1482685	Metabolite_GeneProduct	GPCho [cytosol]	Pla2g4b [cytosol]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Solid									
16870_F1LMQ4	R-RNO-1482629, R-RNO-1482696	output	catalyst	16870	F1LMQ4	R-RNO-1482629, R-RNO-1482696	Metabolite_GeneProduct	GPCho [cytosol]	Pla2g4c [endoplasmic reticulum membrane]	*		*	*	*		SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	output_catalyst		Solid	*					*			*
16870_F1LPY6	R-RNO-1482612, R-RNO-1482685	output	catalyst	16870	F1LPY6	R-RNO-1482612, R-RNO-1482685	Metabolite_GeneProduct	GPCho [cytosol]	Pla2g4e [cytosol]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Dashed									
16870_P50393	R-RNO-1482612, R-RNO-1482685	output	catalyst	16870	P50393	R-RNO-1482612, R-RNO-1482685	Metabolite_GeneProduct	GPCho [cytosol]	PLA2G4A [cytosol]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Solid									
16870_Q5U2V4	R-RNO-1482612, R-RNO-1482685	output	catalyst	16870	Q5U2V4	R-RNO-1482612, R-RNO-1482685	Metabolite_GeneProduct	GPCho [cytosol]	Plbd1 [cytosol]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Solid									
16870_Q675A5	R-RNO-8952251	output	catalyst	16870	Q675A5	R-RNO-8952251	Metabolite_GeneProduct	GPCho [extracellular region]	PLA2G15 [extracellular region]	*		*	*	*		SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	output_catalyst		Solid									
17002_17616	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-2187332, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	output	17616	17002	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_Metabolite	atR-PALM [cytosol], atR-PALM [extracellular region]	CHEST [extracellular region], CHEST [cytosol], CHEST [early endosome]		*		*		*	Complex, DefinedSet	Complex	Metabolic Transformation	input_output		Dashed					*				*
17002_17855	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-8856630, R-RNO-8862380, R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	output	17855	17002	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-8856630, R-RNO-8862380	Metabolite_Metabolite	TAG [cytosol], TAGs [extracellular region], TAG [lipid droplet]	CHEST [extracellular region], CHEST [cytosol], CHEST [early endosome], CHEST [lipid droplet]	*	*	*	*	*	*	Complex	Complex	Metabolic Transformation	input_output		Solid					*				*
17002_18035	R-RNO-2395768	output	output	18035	17002	R-RNO-2395768	Metabolite_Metabolite	DAGs [extracellular region]	CHEST [extracellular region]		*		*		*	SimpleEntity	Complex	SameComplex	output_output		Dashed					*				*
17002_24499	R-RNO-2395768	input	catalyst	17002	24499	R-RNO-2395768	Metabolite_Metabolite	CHEST [extracellular region]	HSPG [plasma membrane]	*		*		*		Complex	Complex	Others	input_catalyst		Dashed					*				*
17002_70760	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-2187332, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	output	70760	17002	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_Metabolite	atR-OLEA [cytosol], atR-OLEA [extracellular region]	CHEST [extracellular region], CHEST [cytosol], CHEST [early endosome]		*		*		*	Complex, DefinedSet	Complex	Metabolic Transformation	input_output		Dashed					*				*
17002_70761	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-2187332, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	output	70761	17002	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_Metabolite	atR-STEA [cytosol], atR-STEA [extracellular region]	CHEST [extracellular region], CHEST [cytosol], CHEST [early endosome]		*		*		*	Complex, DefinedSet	Complex	Metabolic Transformation	input_output		Dashed					*				*
17002_70762	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-2187332, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	output	70762	17002	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_Metabolite	atR-LINA [cytosol], atR-LINA [extracellular region]	CHEST [extracellular region], CHEST [cytosol], CHEST [early endosome]		*		*		*	Complex, DefinedSet	Complex	Metabolic Transformation	input_output		Dashed					*				*
17002_A0A8I5Y2E9	R-RNO-8856630	input	input	A0A8I5Y2E9	17002	R-RNO-8856630	Metabolite_GeneProduct	Cidea [cytosol]	CHEST [lipid droplet]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17002_A0A8I6A609	R-RNO-2404131	input	input	A0A8I6A609	17002	R-RNO-2404131	Metabolite_GeneProduct	Gpc6 [plasma membrane]	CHEST [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*	*		*	*
17002_A0A8I6ACQ6	R-RNO-2404131	input	input	A0A8I6ACQ6	17002	R-RNO-2404131	Metabolite_GeneProduct	Gpc5 [plasma membrane]	CHEST [extracellular region]		*		*		*	Complex	Complex	SameComplex	input_input		Dashed					*				*
17002_D3ZCF7	R-RNO-2404131	input	catalyst	17002	D3ZCF7	R-RNO-2404131	Metabolite_GeneProduct	CHEST [extracellular region]	Lrp12 [plasma membrane]	*		*	*	*		Complex	CandidateSet	Enzyme or transporter	input_catalyst		Solid					*				*
17002_D3ZE75	R-RNO-2404131	input	catalyst	17002	D3ZE75	R-RNO-2404131	Metabolite_GeneProduct	CHEST [extracellular region]	Lrp8 [plasma membrane]	*		*	*	*		Complex	CandidateSet	Enzyme or transporter	input_catalyst		Solid					*				*
17002_D3ZZL5	R-RNO-2395768	input	catalyst	17002	D3ZZL5	R-RNO-2395768	Metabolite_GeneProduct	CHEST [extracellular region]	Gpihbp1 [plasma membrane]	*		*		*		Complex	Complex	Enzyme or transporter	input_catalyst		Dashed					*				*
17002_F7F3K1	R-RNO-2404131	input	catalyst	17002	F7F3K1	R-RNO-2404131	Metabolite_GeneProduct	CHEST [extracellular region]	Lrp10 [plasma membrane]	*		*	*	*		Complex	CandidateSet	Enzyme or transporter	input_catalyst		Solid					*				*
17002_G3V8D4	R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-2395768, R-RNO-2395784, R-RNO-2423785	input	output	G3V8D4	17002	R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_GeneProduct	Apoc2 [extracellular region]	CHEST [extracellular region], CHEST [early endosome]		*	*	*		*	Complex	Complex	SameComplex	input_output		Solid					*				*
17002_G3V928	R-RNO-2404131	input	catalyst	17002	G3V928	R-RNO-2404131	Metabolite_GeneProduct	CHEST [extracellular region]	LRP1 [plasma membrane]	*		*	*	*		Complex	CandidateSet	Enzyme or transporter	input_catalyst		Solid					*				*
17002_P02650	R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	output	output	P02650	17002	R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_GeneProduct	APOE [extracellular region], APOE [early endosome]	CHEST [extracellular region], CHEST [early endosome]		*	*	*		*	Complex	Complex	SameComplex	output_output		Solid					*				*
17002_P02651	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	input	P02651	17002	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_GeneProduct	Apoa4 [cytosol], Apoa4 [extracellular region]	CHEST [cytosol], CHEST [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17002_P04638	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	input	P04638	17002	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_GeneProduct	Apoa2 [cytosol], Apoa2 [extracellular region]	CHEST [cytosol], CHEST [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17002_P04639	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	input	P04639	17002	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_GeneProduct	Apoa1 [cytosol], Apoa1 [extracellular region]	CHEST [cytosol], CHEST [extracellular region]	*	*	*	*	*	*	Complex	Complex	SameComplex	input_input		Solid					*				*
17002_P06759	R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-2395768, R-RNO-2395784, R-RNO-2423785	input	output	P06759	17002	R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_GeneProduct	Apoc3 [extracellular region]	CHEST [extracellular region], CHEST [early endosome]	*	*	*	*	*	*	Complex	Complex	SameComplex	input_output		Solid					*				*
17002_P13265	R-RNO-2404131	input	input	P13265	17002	R-RNO-2404131	Metabolite_GeneProduct	Gpc3 [plasma membrane]	CHEST [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17002_P25304	R-RNO-2404131	input	input	P25304	17002	R-RNO-2404131	Metabolite_GeneProduct	HS(1)-AGRN [plasma membrane], HS(2)-AGRN [plasma membrane], HS(3)-AGRN [plasma membrane], HS(4)-AGRN [plasma membrane], HS(5)-AGRN [plasma membrane], HS(6)-AGRN [plasma membrane]	CHEST [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17002_P26260	R-RNO-2404131	input	input	P26260	17002	R-RNO-2404131	Metabolite_GeneProduct	Sdc1 [plasma membrane]	CHEST [extracellular region]	*	*	*	*	*	*	Complex	Complex	SameComplex	input_input		Solid					*				*
17002_P33671	R-RNO-2404131	input	input	P33671	17002	R-RNO-2404131	Metabolite_GeneProduct	Sdc3 [plasma membrane]	CHEST [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17002_P34900	R-RNO-2404131	input	input	P34900	17002	R-RNO-2404131	Metabolite_GeneProduct	Sdc2 [plasma membrane]	CHEST [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17002_P34901	R-RNO-2404131	input	input	P34901	17002	R-RNO-2404131	Metabolite_GeneProduct	Sdc4 [plasma membrane]	CHEST [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17002_P35053	R-RNO-2404131	input	input	P35053	17002	R-RNO-2404131	Metabolite_GeneProduct	Gpc1 [plasma membrane]	CHEST [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid			*	*	*				*
17002_P51653	R-RNO-2404131	input	input	P51653	17002	R-RNO-2404131	Metabolite_GeneProduct	Gpc2 [plasma membrane]	CHEST [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*			*	*
17002_P98158	R-RNO-2404131	input	catalyst	17002	P98158	R-RNO-2404131	Metabolite_GeneProduct	CHEST [extracellular region]	LRP2 [plasma membrane]	*		*	*	*		Complex	CandidateSet	Enzyme or transporter	input_catalyst		Solid					*				*
17002_Q06000	R-RNO-2395768	input	catalyst	17002	Q06000	R-RNO-2395768	Metabolite_GeneProduct	CHEST [extracellular region]	LPL [extracellular region]	*		*	*	*		Complex	Complex	Enzyme or transporter	input_catalyst		Solid					*				*
17002_Q5M875	R-RNO-8862380	input	input	Q5M875	17002	R-RNO-8862380	Metabolite_GeneProduct	HSD17B13 [cytosol]	CHEST [lipid droplet]		*	*	*		*	EntityWithAccessionedSequence	Complex	SameComplex	input_input		Solid					*				*
17002_Q5XI33	R-RNO-8856630	input	input	Q5XI33	17002	R-RNO-8856630	Metabolite_GeneProduct	Cidec [cytosol]	CHEST [lipid droplet]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17002_Q642B0	R-RNO-2404131	input	input	Q642B0	17002	R-RNO-2404131	Metabolite_GeneProduct	Gpc4 [plasma membrane]	CHEST [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17002_Q7TMA5	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	input	Q7TMA5	17002	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_GeneProduct	Apob [cytosol], Apob [extracellular region]	CHEST [cytosol], CHEST [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid					*				*
17154_33019	R-RNO-197250	input	output	17154	33019	R-RNO-197250	Metabolite_Metabolite	NAM [cytosol]	PPi [cytosol]	*		*		*		SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
17154_57856	R-RNO-5359451	input	output	17154	57856	R-RNO-5359451	Metabolite_Metabolite	NAM [cytosol]	AdoHcy [cytosol]	*		*		*		SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
17154_58017	R-RNO-197250	input	input	17154	58017	R-RNO-197250	Metabolite_Metabolite	NAM [cytosol]	PRPP [cytosol]	*		*		*		SimpleEntity	SimpleEntity	SameComplex	input_input		Dashed									
17154_59789	R-RNO-5359451	input	input	17154	59789	R-RNO-5359451	Metabolite_Metabolite	NAM [cytosol]	AdoMet [cytosol]	*		*		*		SimpleEntity	SimpleEntity	SameComplex	input_input		Dashed									
17154_D4A605	R-RNO-5359451	input	catalyst	17154	D4A605	R-RNO-5359451	Metabolite_GeneProduct	NAM [cytosol]	Nnmt [cytosol]	*	*	*	*	*	*	SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	input_catalyst	Substrate-Enzyme	Solid									
17154_P08461	R-RNO-9861626	output	output	17154	P08461	R-RNO-9861626	Metabolite_GeneProduct	NAM [mitochondrial matrix]	DLAT [mitochondrial matrix]	*		*	*	*		SimpleEntity	EntityWithAccessionedSequence	SameComplex	output_output		Solid			*						*
17154_P56574	R-RNO-9854463	output	output	17154	P56574	R-RNO-9854463	Metabolite_GeneProduct	NAM [mitochondrial matrix]	IDH2 [mitochondrial matrix]	*		*	*	*		SimpleEntity	Complex	SameComplex	output_output		Solid									
17154_Q63072	R-RNO-8870346	output	catalyst	17154	Q63072	R-RNO-8870346	Metabolite_GeneProduct	NAM [extracellular region]	BST1 [plasma membrane]	*		*		*		SimpleEntity	Complex	Enzyme or transporter	output_catalyst		Dashed									
17172_17256	R-RNO-109387	output	output	17256	17172	R-RNO-109387	Metabolite_Metabolite	dA [cytosol]	dG [cytosol]	*		*	*	*		DefinedSet	DefinedSet	SameComplex	output_output		Solid									
17172_17596	R-RNO-109387, R-RNO-109470, R-RNO-74248	output	output	17172	17596	R-RNO-109387, R-RNO-109470, R-RNO-74248	Metabolite_Metabolite	dG [cytosol]	Ino [cytosol]		*	*	*		*	DefinedSet	DefinedSet	SameComplex	output_output		Solid									
17256_17596	R-RNO-74241, R-RNO-109278, R-RNO-109387	input	output	17256	17596	R-RNO-74241	Metabolite_Metabolite	dA [cytosol]	Ino [cytosol]	*	*	*	*	*	*	DefinedSet	DefinedSet	Metabolic Transformation	input_output		Solid									
17256_28997	R-RNO-74241, R-RNO-109387	input	output	17256	28997	R-RNO-74241	Metabolite_Metabolite	dA [cytosol]	dI [cytosol]	*		*		*		DefinedSet	DefinedSet	Metabolic Transformation	input_output		Dashed									
17256_30616	R-RNO-109624, R-RNO-109671, R-RNO-74207	input	input	17256	30616	R-RNO-109624, R-RNO-109671, R-RNO-74207	Metabolite_Metabolite	dA [cytosol], dA [mitochondrial matrix]	ATP [cytosol], ATP [mitochondrial matrix]	*		*		*		DefinedSet	SimpleEntity	SameComplex	input_input		Dashed									
