MappingID	Label_db	detected	SigNode	NodeType	Name_map	ChEBI	HMDB lip	KEGG	HMDB accession	Ensembl	Uniprot	8_adj pval	8_logFC	8_pval	8_significance	7_adj pval	7_logFC	7_pval	7_significance	6_adj pval	6_logFC	6_pval	6_significance	5_adj pval	5_logFC	5_pval	5_significance	4_adj pval	4_logFC	4_pval	4_significance	3_adj pval	3_logFC	3_pval	3_significance	2_adj pval	2_logFC	2_pval	2_significance	1_adj pval	1_logFC	1_pval	1_significance	MaxSig	Differential feature	Reaction.ID	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
Acox1	Acox1	*		GeneProduct	Acox1					ENSRNOG00000008755	P07872	1	-0.02290845	0.8352365	-0.0781905351724858	1	-0.1997296	0.106603	-0.972230573310265	1	-0.1665461	0.2169432	-0.663653958112598	1	-0.02114547	0.8720334	-0.0594668807120388	1	-0.08195329	0.2266197	-0.644702339709098	1	-0.08649967	0.2327502	-0.633109937161404	1	-0.1256388	0.05411602	-1.26667415138702	1	-0.1036993	0.09915521	-1.00368446133962	-1.26667415138702		R01175, R01279, R03777, R03857, R03990, R04751, R04754, R07888, R07892, R07896		-0.02290845	-0.1997296	-0.1665461	-0.02114547	-0.08195329	-0.08649967	-0.1256388	-0.1036993	-0.1997296	0.1	0.1997296	0.1665461	0.1	0.1	0.1	0.1256388	0.1036993	0.1997296
Acox3	Acox3	*	*	GeneProduct	Acox3					ENSRNOG00000008474	Q63448	0.005789337	0.2070052	7.327377e-07	6.13505146305256	1	-0.07831311	0.0971027	-1.01276869410025	1	0.1363259	0.007953228	2.09945656718605	1	0.1568125	0.001674209	2.77619032777586	1	0.1751143	0.003590976	2.44478749743655	1	0.1215408	0.05872856	1.23115064774756	1	0.1564825	0.006837095	2.16512838562737	1	0.04253163	0.446159	0.350510341922826	6.13505146305256	*	R00388, R01175, R01279, R03777, R03857, R03990, R04751, R04754, R07888, R07892, R07896, R07934, R07950, R12356	Acox3	0.2070052	-0.07831311	0.1363259	0.1568125	0.1751143	0.1215408	0.1564825	0.04253163	0.2070052	0.2070052	0.1	0.1363259	0.1568125	0.1751143	0.1215408	0.1564825	0.1	0.2070052
Acp1	Acp1	*		GeneProduct	Acp1					ENSRNOG00000005260	P41498	1	0.02187035	0.7266631	0.138666892749168	1	-0.02440521	0.7292126	-0.137145835816299	1	-0.08064287	0.2964071	-0.528111397676883	1	-0.08016434	0.2837159	-0.547116324800673	1	-0.01245882	0.8789839	-0.0560190796534117	1	-0.1034344	0.2374229	-0.624477394631663	1	-0.1273044	0.1062211	-0.973789205445064	1	-0.04545527	0.5485381	-0.260793202100017	-0.973789205445064		R01010		0.02187035	-0.02440521	-0.08064287	-0.08016434	-0.01245882	-0.1034344	-0.1273044	-0.04545527	-0.1273044	0.1	0.1	0.1	0.1	0.1	0.1034344	0.1273044	0.1	0.1273044
Acp1l1	Acp1l1			GeneProduct	Acp1l1																																									R01010		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Acp1l2	Acp1l2			GeneProduct	Acp1l2																																									R01010		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Acp2	Acp2	*		GeneProduct	Acp2					ENSRNOG00000013594	P20611	1	0.01658834	0.7950707	0.099594250897419	1	-0.01122338	0.8758425	-0.057573984620428	1	0.003390021	0.9655545	0.0152232077662434	1	-0.01792499	0.8143184	-0.0892057519587465	1	0.0935441	0.247078	0.607165922764485	1	-0.04528612	0.6006519	-0.221377144814709	1	-0.03550104	0.6483436	-0.188194771852726	1	-0.002084765	0.9778268	-0.00973806388890128	0.607165922764485		R01010		0.01658834	-0.01122338	0.003390021	-0.01792499	0.0935441	-0.04528612	-0.03550104	-0.002084765	0.0935441	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Acp3	Acp3			GeneProduct	Acp3																																									R01010, R01227		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Acp5	Acp5	*		GeneProduct	Acp5					ENSRNOG00000046261	P29288	1	-0.003150213	0.9770837	-0.0100682316843537	1	-0.1136762	0.3592797	-0.444567320582836	1	-0.08770526	0.5163933	-0.287019401169183	1	-0.2132671	0.1045642	-0.980616980896231	1	-0.08572228	0.5171227	-0.286406397698133	1	-0.0138185	0.9220542	-0.0352435495872814	1	-0.1174313	0.3563575	-0.448114096487238	1	-0.1694693	0.1676653	-0.775556809653065	-0.980616980896231		R01010		-0.003150213	-0.1136762	-0.08770526	-0.2132671	-0.08572228	-0.0138185	-0.1174313	-0.1694693	-0.2132671	0.1	0.1136762	0.1	0.2132671	0.1	0.1	0.1174313	0.1694693	0.2132671
Acsbg1	Acsbg1	*		GeneProduct	Acsbg1					ENSRNOG00000011381	Q924N5	1	-0.03052524	0.8987457	-0.0463631744624569	1	0.2659205	0.3205312	0.494129690549698	1	0.1309982	0.6612599	0.179627812902791	1	0.09573758	0.7407207	0.130345518491163	1	0.2150003	0.5535682	0.256828866096809	1	0.7002646	0.06540789	1.18436986059342	1	0.5009945	0.1450123	0.838595159174864	1	0.6008259	0.06846434	1.16453557410977	1.18436986059342		R00390, R01280		-0.03052524	0.2659205	0.1309982	0.09573758	0.2150003	0.7002646	0.5009945	0.6008259	0.7002646	0.1	0.2659205	0.1309982	0.1	0.2150003	0.7002646	0.5009945	0.6008259	0.7002646
Acsbg2	Acsbg2			GeneProduct	Acsbg2																																									R00390, R01280, R01598		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Acsbg3	Acsbg3			GeneProduct	Acsbg3																																									R00390, R01280		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Acsf2	Acsf2	*	*	GeneProduct	Acsf2					ENSRNOG00000003330	Q499N5	0.1478273	0.4039952	4.293854e-05	4.36715272656776	1	0.2191206	0.04876606	1.31188233133443	1	0.3789945	0.001783633	2.74869450112097	1	0.1530268	0.1950594	0.709833116001958	0.001533267	0.7253047	1.526497e-07	6.81630404487644	1	0.3549115	0.01663564	1.77896048646202	1	0.3401978	0.01076903	1.96782341319405	0.4890054	0.4739294	0.0002254406	3.64696786837798	6.81630404487644	*	R00389, R01176	Acsf2	0.4039952	0.2191206	0.3789945	0.1530268	0.7253047	0.3549115	0.3401978	0.4739294	0.7253047	0.4039952	0.2191206	0.3789945	0.1530268	0.7253047	0.3549115	0.3401978	0.4739294	0.7253047
Acsl1	Acsl1	*		GeneProduct	Acsl1					ENSRNOG00000010633	P18163	1	0.21126	0.03435194	1.4640487314573	1	-0.1408909	0.2092308	-0.679374384405807	1	-0.04216075	0.7302446	-0.13653164585578	1	0.1266812	0.2870974	0.541970740526015	1	-0.03538694	0.6452498	-0.190272121396895	1	-0.006645617	0.935571	-0.028923248529377	1	-0.07149765	0.3338522	-0.476445757532305	1	-0.0937713	0.1886208	-0.724410417499358	1.4640487314573		R00390, R01280, R01598, R03631		0.21126	-0.1408909	-0.04216075	0.1266812	-0.03538694	-0.006645617	-0.07149765	-0.0937713	0.21126	0.21126	0.1408909	0.1	0.1266812	0.1	0.1	0.1	0.1	0.21126
Acsl3	Acsl3	*		GeneProduct	Acsl3					ENSRNOG00000014718	Q63151	1	-0.1342269	0.2077428	-0.682474019165781	1	0.08480754	0.4769733	0.321505931205613	1	0.05197129	0.69083	0.160628811012573	1	-0.2827733	0.02677108	-1.57233410813397	1	0.02014306	0.9029077	0.0443566432961062	1	-0.1626266	0.3589421	-0.444975600665364	1	0.06095064	0.700947	0.154314818663473	1	0.00480349	0.974966	0.0110105291936164	-1.57233410813397		R00389, R00390, R01176, R01280, R01598		-0.1342269	0.08480754	0.05197129	-0.2827733	0.02014306	-0.1626266	0.06095064	0.00480349	-0.2827733	0.1342269	0.1	0.1	0.2827733	0.1	0.1626266	0.1	0.1	0.2827733
Acsl4	Acsl4	*		GeneProduct	Acsl4					ENSRNOG00000019180	O35547	1	-0.011144	0.8920655	-0.0496032563366535	1	-0.2164191	0.01910089	-1.71894639646516	1	0.04013124	0.6899465	0.161184584125927	1	0.06523914	0.5050893	0.296631831646386	1	-0.07247194	0.4389893	-0.357546065196577	1	0.08642895	0.3879024	0.411277533358097	1	0.05634457	0.5316929	0.274339139030206	1	0.03072216	0.7235359	0.140539915429399	-1.71894639646516		R00390, R01280, R01598		-0.011144	-0.2164191	0.04013124	0.06523914	-0.07247194	0.08642895	0.05634457	0.03072216	-0.2164191	0.1	0.2164191	0.1	0.1	0.1	0.1	0.1	0.1	0.2164191
Acsl5	Acsl5	*		GeneProduct	Acsl5					ENSRNOG00000016265	O88813	1	0.07874898	0.5166341	0.286816931974007	1	-0.2014328	0.1400335	-0.853768056287808	1	0.04757885	0.7490811	0.125471160437009	1	-0.005893186	0.9675288	-0.0143360986657211	1	0.1552591	0.123162	0.909523267301225	1	0.1066049	0.3224492	0.491538696214673	1	-0.07339886	0.4492789	-0.347483977197639	1	0.08248021	0.3775194	0.423060725898462	0.909523267301225		R00390, R01280, R01598		0.07874898	-0.2014328	0.04757885	-0.005893186	0.1552591	0.1066049	-0.07339886	0.08248021	-0.2014328	0.1	0.2014328	0.1	0.1	0.1552591	0.1066049	0.1	0.1	0.2014328
Acsl6	Acsl6			GeneProduct	Acsl6																																									R00390, R01280, R01598		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Acsm2	Acsm2			GeneProduct	Acsm2																																									R00389, R01176, R01422		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Acsm3	Acsm3	*		GeneProduct	Acsm3					ENSRNOG00000032246	Q6SKG1	1	-0.06033485	0.8270042	-0.0824922848462536	1	0.05967511	0.8474353	0.0718934493792727	1	-0.4775151	0.158279	-0.800576702251435	1	-0.3599491	0.2744319	-0.561565407583557	1	-0.1416194	0.4859697	-0.313390807966155	1	0.3015237	0.1648323	0.782957681369101	1	0.2322296	0.2346127	0.629648482456489	1	0.06400352	0.7341212	0.13423223416302	-0.800576702251435		R00389, R00925, R00926, R01176		-0.06033485	0.05967511	-0.4775151	-0.3599491	-0.1416194	0.3015237	0.2322296	0.06400352	-0.4775151	0.1	0.1	0.4775151	0.3599491	0.1416194	0.3015237	0.2322296	0.1	0.4775151
Acsm4	Acsm4			GeneProduct	Acsm4																																									R00389, R01176		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Acsm5	Acsm5	*	*	GeneProduct	Acsm5					ENSRNOG00000031211	Q6AYT9	1	-0.08993408	0.4582643	-0.33888397412528	1	-0.01022651	0.940165	-0.0267959205481043	1	-0.1962749	0.1862464	-0.729912113077629	1	-0.09334703	0.5183193	-0.28540261958523	1	-0.3168834	0.3196191	-0.495367275738679	1	0.4679064	0.169216	0.77155857520251	1	0.9119527	0.002905109	2.5368375681926	1	0.4231157	0.1519361	0.818339025557227	2.5368375681926	*	R00389, R01176	Acsm5	-0.08993408	-0.01022651	-0.1962749	-0.09334703	-0.3168834	0.4679064	0.9119527	0.4231157	0.9119527	0.1	0.1	0.1962749	0.1	0.3168834	0.4679064	0.9119527	0.4231157	0.9119527
Acss3	Acss3	*		GeneProduct	Acss3					ENSRNOG00000004448	A0A0G2K047	1	0.1383306	0.2336277	0.631475666508455	1	0.01795665	0.8906025	0.0503160901000565	1	0.2358231	0.09738231	1.01151992779429	1	0.232417	0.09315603	1.03078902792859	1	0.1737525	0.07565276	1.12117522321376	1	0.02936625	0.7789369	0.108497722162797	1	0.0515679	0.5838817	0.233675136178006	1	0.06216709	0.4933961	0.306804287669901	1.12117522321376		R00235, R00236, R00925, R00926		0.1383306	0.01795665	0.2358231	0.232417	0.1737525	0.02936625	0.0515679	0.06216709	0.2358231	0.1383306	0.1	0.2358231	0.232417	0.1737525	0.1	0.1	0.1	0.2358231
Adcy10	Adcy10	*		GeneProduct	Adcy10					ENSRNOG00000053410	Q9Z286	1	0.2831352	0.4844341	0.314765293851463	1	-0.2669597	0.5578191	-0.25350661935898	1	0.8184994	0.09851495	1.00649785874265	1	0.9747344	0.04317705	1.36474703343503	1	-0.3359079	0.2185032	-0.660542198363282	1	0.310921	0.2809589	0.55135720610452	1	0.6285466	0.01525422	1.81660999440351	1	0.3477619	0.164931	0.7826977078266	1.81660999440351		R00434		0.2831352	-0.2669597	0.8184994	0.9747344	-0.3359079	0.310921	0.6285466	0.3477619	0.9747344	0.2831352	0.2669597	0.8184994	0.9747344	0.3359079	0.310921	0.6285466	0.3477619	0.9747344
Adcy2	Adcy2			GeneProduct	Adcy2																																									R00434		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Adcy3	Adcy3	*		GeneProduct	Adcy3					ENSRNOG00000003999	P21932	1	0.05225101	0.7743969	0.111036394227024	1	-0.008217997	0.9683162	-0.0139828023078937	1	-0.4121767	0.07075326	-1.15025354495712	1	-0.1583002	0.4714718	-0.326544278474158	1	0.1435307	0.5335438	0.272829922411022	1	0.5544039	0.02268044	1.64434852439472	1	0.07811161	0.7252435	0.139516154875222	1	0.4660851	0.02755986	1.55972299291034	1.64434852439472		R00434		0.05225101	-0.008217997	-0.4121767	-0.1583002	0.1435307	0.5544039	0.07811161	0.4660851	0.5544039	0.1	0.1	0.4121767	0.1583002	0.1435307	0.5544039	0.1	0.4660851	0.5544039
Adcy4	Adcy4	*		GeneProduct	Adcy4					ENSRNOG00000020401	P26770	1	0.07710086	0.4982034	0.302593312937208	1	0.1166805	0.3640497	0.438839322498384	1	0.06064689	0.6650525	0.177144069643769	1	-0.09340495	0.4923771	-0.307702153902594	1	0.3580201	0.03599272	1.44378533210912	1	0.231907	0.2059356	0.686268570588765	1	-0.01784981	0.9145986	-0.0387694677407513	1	0.07967585	0.6182209	0.208856316967242	1.44378533210912		R00434		0.07710086	0.1166805	0.06064689	-0.09340495	0.3580201	0.231907	-0.01784981	0.07967585	0.3580201	0.1	0.1166805	0.1	0.1	0.3580201	0.231907	0.1	0.1	0.3580201
Adcy5	Adcy5	*		GeneProduct	Adcy5					ENSRNOG00000002229	Q04400	1	0.2067903	0.08937937	1.04876271083574	1	0.05811486	0.6749283	0.170742361344222	1	0.2435388	0.1071814	0.969880574514802	1	0.2303702	0.1154836	0.937479686206579	1	0.002028605	0.9883685	0.00508110432032007	1	-0.06661931	0.6551654	-0.18364904620773	1	-0.03528288	0.7923882	-0.101062000464439	1	-0.1561954	0.228547	-0.641024475061576	1.04876271083574		R00434		0.2067903	0.05811486	0.2435388	0.2303702	0.002028605	-0.06661931	-0.03528288	-0.1561954	0.2435388	0.2067903	0.1	0.2435388	0.2303702	0.1	0.1	0.1	0.1561954	0.2435388
Adcy6	Adcy6	*		GeneProduct	Adcy6					ENSRNOG00000054757	Q03343	1	-0.1446776	0.09333552	-1.02995304859734	1	-0.05567178	0.5653796	-0.247659865756766	1	0.003268324	0.9753236	0.0108512669912552	1	0.00840733	0.9347945	0.0292838515073218	1	-0.1164934	0.1041932	-0.982160623635754	1	-0.1032476	0.1776588	-0.750413275668115	1	-0.1250782	0.06963068	-1.15719936356626	1	-0.07108405	0.2841764	-0.546411991768683	-1.15719936356626		R00434		-0.1446776	-0.05567178	0.003268324	0.00840733	-0.1164934	-0.1032476	-0.1250782	-0.07108405	-0.1446776	0.1446776	0.1	0.1	0.1	0.1164934	0.1032476	0.1250782	0.1	0.1446776
Adcy8	Adcy8			GeneProduct	Adcy8																																									R00434		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Adh1c	Adh1c			GeneProduct	Adh1c																																									R02124, R08557, R08558		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Adh4	Adh4	*		GeneProduct	Adh4					ENSRNOG00000046357	Q64563	1	0.1809382	0.006690551	2.17453811445854	1	-0.0310015	0.679747	-0.167652700454432	1	0.04762356	0.5605416	0.251392151168862	1	0.06374364	0.4231942	0.373460293064686	1	-0.03836791	0.6299927	-0.200664482876713	1	0.1170903	0.1687577	0.772736402252678	1	-0.07189294	0.348204	-0.458166244224002	1	-0.04184971	0.5709968	-0.243366325635476	2.17453811445854		R02124, R08557, R08558		0.1809382	-0.0310015	0.04762356	0.06374364	-0.03836791	0.1170903	-0.07189294	-0.04184971	0.1809382	0.1809382	0.1	0.1	0.1	0.1	0.1170903	0.1	0.1	0.1809382
Adh5	Adh5			GeneProduct	Adh5																																									R02124, R08557, R08558		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Adh6	Adh6	*		GeneProduct	Adh6					ENSRNOG00000012436	P06757	1	0.08234212	0.4322037	0.364311519538143	1	-0.1302265	0.2689932	-0.570258698584225	1	-0.1283403	0.3175054	-0.498248884008985	1	-0.1127156	0.3670454	-0.435280214358189	1	0.009082421	0.935076	0.0291530896202506	1	0.02245872	0.8506158	0.0702665546233063	1	-0.07379483	0.4916871	-0.308311185796291	1	-0.1275278	0.2177307	-0.662080331176701	-0.662080331176701		R02124, R08557, R08558		0.08234212	-0.1302265	-0.1283403	-0.1127156	0.009082421	0.02245872	-0.07379483	-0.1275278	-0.1302265	0.1	0.1302265	0.1283403	0.1127156	0.1	0.1	0.1	0.1275278	0.1302265
Adh7	Adh7	*		GeneProduct	Adh7					ENSRNOG00000032959	P41682	1	0.2911508	0.05453632	1.26331417071441	1	-0.1131836	0.5074857	-0.294576190850393	1	0.05157769	0.7813441	0.107157662896171	1	0.1020056	0.572555	0.242182788378107	1	-0.04896903	0.770655	-0.113139999548127	1	-0.07274582	0.6857101	-0.163859453652661	1	-0.1757172	0.27793	-0.556064572577576	1	-0.1291114	0.407632	-0.389731730264439	1.26331417071441		R02124, R08557, R08558		0.2911508	-0.1131836	0.05157769	0.1020056	-0.04896903	-0.07274582	-0.1757172	-0.1291114	0.2911508	0.2911508	0.1131836	0.1	0.1020056	0.1	0.1	0.1757172	0.1291114	0.2911508
Adprh	Adprh	*		GeneProduct	Adprh					ENSRNOG00000027260	Q02589	1	0.06421017	0.5850279	0.232823421905657	1	-0.03289504	0.8042704	-0.0945979145788435	1	0.1177577	0.4155916	0.381333239051615	1	0.1628966	0.2443572	0.611974859933531	1	-0.1135481	0.3993823	-0.39861118629222	1	0.07934737	0.5767546	0.239008933006869	1	0.2050528	0.1074806	0.96866991782538	1	0.118061	0.3376473	0.471536718770067	0.96866991782538		R01886		0.06421017	-0.03289504	0.1177577	0.1628966	-0.1135481	0.07934737	0.2050528	0.118061	0.2050528	0.1	0.1	0.1177577	0.1628966	0.1135481	0.1	0.2050528	0.118061	0.2050528
Adprm	Adprm	*		GeneProduct	Adprm					ENSRNOG00000003397	Q5M886	1	0.02237921	0.8393857	0.0760384338188247	1	0.2753231	0.02586206	1.5873368850627	1	-0.07036554	0.608938	-0.215426923506043	1	0.001236103	0.9925687	0.00323942411311721	1	-0.1982413	0.1429538	-0.84480429573029	1	0.1864629	0.1894979	0.722395598484645	1	0.1376822	0.2828398	0.548459478523678	1	0.08061912	0.5146051	0.288525914023686	1.5873368850627		R01054		0.02237921	0.2753231	-0.07036554	0.001236103	-0.1982413	0.1864629	0.1376822	0.08061912	0.2753231	0.1	0.2753231	0.1	0.1	0.1982413	0.1864629	0.1376822	0.1	0.2753231
Aga	Aga	*		GeneProduct	Aga					ENSRNOG00000000108	P30919	1	-0.223744536021125	0.0231271213945866	-1.63587841998539	1	-0.12701011455907	0.251689476315493	-0.599134942869031	1	-0.00203204869519547	0.98659136175358	-0.00586269138672684	1	-0.112326625341655	0.338771201430815	-0.470093515670948	1	0.0707034506237693	0.487290049865931	0.312212456528492	1	0.081969541186544	0.450614623652506	0.346194718363332	1	-0.023695990568252	0.808992593564471	-0.092055454393667	1	-0.0631669090896075	0.504173426837168	-0.297420048152057	-1.63587841998539		R03421		-0.223744536021125	-0.12701011455907	-0.00203204869519547	-0.112326625341655	0.0707034506237693	0.081969541186544	-0.023695990568252	-0.0631669090896075	-0.223744536021125	0.223744536021125	0.12701011455907	0.1	0.112326625341655	0.1	0.1	0.1	0.1	0.223744536021125
Agmat	Agmat	*	*	GeneProduct	Agmat					ENSRNOG00000012315	Q0D2L3	1	0.250303	0.003134985	2.50376453280226	1	0.09155991	0.3372142	0.472094145637461	1	0.1568664	0.1315233	0.880997302953275	1	0.09248112	0.3605739	0.443005712711261	1	0.1213316	0.1241768	0.905959535988252	1	0.1200869	0.1542042	0.811903797413574	1	0.160939	0.03380148	1.4710642836939	1	0.1061059	0.1469638	0.83278962713165	2.50376453280226	*	R00551, R00913, R01990	Agmat	0.250303	0.09155991	0.1568664	0.09248112	0.1213316	0.1200869	0.160939	0.1061059	0.250303	0.250303	0.1	0.1568664	0.1	0.1213316	0.1200869	0.160939	0.1061059	0.250303
Agpat4	Agpat4	*		GeneProduct	Agpat4					ENSRNOG00000017731	Q924S1	1	-0.01831209	0.9468674	-0.0237108356539665	1	-0.05200043	0.8660361	-0.062464004398324	1	-0.4231846	0.2131123	-0.671391483800721	1	0.03261461	0.9205183	0.0359675732544599	1	-0.3360608	0.3388493	-0.469993407195127	1	-0.5301655	0.158842	-0.799034653316191	1	-0.06016485	0.8555942	-0.0677321681357279	1	-0.5159952	0.1119263	-0.951067852677841	-0.951067852677841		R02241, R02760		-0.01831209	-0.05200043	-0.4231846	0.03261461	-0.3360608	-0.5301655	-0.06016485	-0.5159952	-0.5301655	0.1	0.1	0.4231846	0.1	0.3360608	0.5301655	0.1	0.5159952	0.5301655
Agxt	Agxt	*		GeneProduct	Agxt					ENSRNOG00000023856	P09139	1	0.2790379	0.04933074	1.3068823697293	1	-0.1463851	0.3596153	-0.444161839285249	1	0.1897504	0.2754678	0.559929159424215	1	0.2765336	0.1023458	0.989929974928689	1	-0.1373377	0.1200002	-0.920818030128842	1	0.1391212	0.1393938	0.855756542491012	1	-0.06565243	0.4392355	-0.357302566483615	1	0.1074452	0.1880607	0.725701951692493	1.3068823697293		R00372		0.2790379	-0.1463851	0.1897504	0.2765336	-0.1373377	0.1391212	-0.06565243	0.1074452	0.2790379	0.2790379	0.1463851	0.1897504	0.2765336	0.1373377	0.1391212	0.1	0.1074452	0.2790379
Agxt2	Agxt2	*		GeneProduct	Agxt2					ENSRNOG00000017821	Q64565	1	0.01858125	0.7775483	0.109272623816299	1	-0.05021143	0.4978282	-0.302920505964653	1	-0.08038882	0.3200731	-0.494750823864203	1	0.001176873	0.9880408	0.00522512135467004	1	0.08350886	0.221312	0.654995037078209	1	0.06975351	0.3393087	0.4694050047417	1	-0.04355712	0.5078781	-0.294240513799108	1	0.08868869	0.1611102	0.792876963221468	0.792876963221468		R00372		0.01858125	-0.05021143	-0.08038882	0.001176873	0.08350886	0.06975351	-0.04355712	0.08868869	0.08868869	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Ak1	Ak1			GeneProduct	Ak1																																									R00156, R00157, R00330, R00570		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Ak3	Ak3	*		GeneProduct	Ak3					ENSRNOG00000052506	P29411	1	-0.0003837181	0.9942438	-0.00250710854835191	1	0.03145013	0.5990483	0.222538159951572	1	-0.07777197	0.2348942	-0.629127706675324	1	-0.08576549	0.1773386	-0.751196724396569	1	0.01421019	0.808489	0.0923258845662374	1	0.1340327	0.03194179	1.49564074989635	1	0.1184177	0.03525706	1.45275390528148	1	0.06378743	0.2397773	0.620191934462281	1.49564074989635		R00157		-0.0003837181	0.03145013	-0.07777197	-0.08576549	0.01421019	0.1340327	0.1184177	0.06378743	0.1340327	0.1	0.1	0.1	0.1	0.1	0.1340327	0.1184177	0.1	0.1340327
Ak4	Ak4	*	*	GeneProduct	Ak4					ENSRNOG00000045738	Q9WUS0	1	-0.2025904	0.1331044	-0.875807587920246	1	-0.005479537	0.9711512	-0.0127131488627145	1	-0.385	0.01993836	-1.70031056679877	1	-0.2237566	0.1641771	-0.784687419915781	0.0652713	-0.3096226	1.474006e-05	-4.83150074866042	1	-0.1577011	0.03835421	-1.41618695819693	2.001035e-05	-0.4193859	1.085e-09	-8.96457026181545	1	-0.06971655	0.2895942	-0.538210140448714	-8.96457026181545	*	R00124, R00127, R00139, R00156, R00157, R00330, R00331, R00333, R00570, R00722, R01137, R01547, R01857, R02093, R02326, R02331, R03530, R11319, R11894, R11895, R12853	Ak4	-0.2025904	-0.005479537	-0.385	-0.2237566	-0.3096226	-0.1577011	-0.4193859	-0.06971655	-0.4193859	0.2025904	0.1	0.385	0.2237566	0.3096226	0.1577011	0.4193859	0.1	0.4193859
Ak8	Ak8			GeneProduct	Ak8																																									R00156, R00330, R00570		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Akp3	Akp3			GeneProduct	Akp3																																									R01010		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Akr1b1	Akr1b1	*		GeneProduct	Akr1b1					ENSRNOG00000009513	P07943	1	0.1039078	0.4098593	0.387365206013843	1	0.02491987	0.8615572	0.0647158838343965	1	0.2664678	0.09011338	1.04521072035557	1	0.2340751	0.1234606	0.908471616757732	1	0.2581202	0.1279296	0.893028958028314	1	0.09826875	0.5899483	0.229186045999413	1	0.05639365	0.7310884	0.136030106884776	1	0.008449773	0.9574839	0.0188685199180283	1.04521072035557		R01093, R01095, R08379		0.1039078	0.02491987	0.2664678	0.2340751	0.2581202	0.09826875	0.05639365	0.008449773	0.2664678	0.1039078	0.1	0.2664678	0.2340751	0.2581202	0.1	0.1	0.1	0.2664678
